Trial	Day	Infected	Susceptible	Recovered	Vaccinated
6	31	8	6820	3172	5602
6	32	4	6820	3176	5645
6	33	3	6820	3177	5701
6	34	1	6820	3179	5742
6	35	1	6820	3179	5787
6	36	0	6820	3180	5824
7	0	100	9900	0	0
7	1	195	9805	0	397
7	2	372	9628	0	939
7	3	580	9420	0	1344
7	4	797	9203	0	1673
7	5	950	8950	100	2063
7	6	1093	8712	195	2403
7	7	1148	8480	372	2690
7	8	1197	8223	580	2967
7	9	1164	8039	797	3199
7	10	1112	7838	1050	3428
7	11	1029	7683	1288	3635
7	12	958	7522	1520	3824
7	13	858	7365	1777	3977
7	14	789	7250	1961	4137
7	15	683	7155	2162	4283
7	16	615	7068	2317	4442
7	17	519	7003	2478	4574
7	18	402	6963	2635	4681
7	19	321	6929	2750	4778
7	20	253	6902	2845	4873
7	21	191	6877	2932	4967
7	22	144	6859	2997	5035
7	23	114	6849	3037	5117
7	24	88	6841	3071	5200
7	25	69	6833	3098	5259
7	26	49	6828	3123	5330
7	27	35	6824	3141	5384
7	28	26	6823	3151	5441
7	29	20	6821	3159	5511
7	30	12	6821	3167	5554
7	31	8	6820	3172	5602
7	32	4	6820	3176	5645
7	33	3	6820	3177	5701
7	34	1	6820	3179	5742
7	35	1	6820	3179	5787
7	36	0	6820	3180	5824
8	0	100	9900	0	0
8	1	195	9805	0	397
8	2	372	9628	0	939
8	3	580	9420	0	1344
8	4	797	9203	0	1673
8	5	950	8950	100	2063
8	6	1093	8712	195	2403
8	7	1148	8480	372	2690
8	8	1197	8223	580	2967
8	9	1164	8039	797	3199
8	10	1112	7838	1050	3428
8	11	1029	7683	1288	3635
8	12	958	7522	1520	3824
8	13	858	7365	1777	3977
8	14	789	7250	1961	4137
8	15	683	7155	2162	4283
8	16	615	7068	2317	4442
8	17	519	7003	2478	4574
8	18	402	6963	2635	4681
8	19	321	6929	2750	4778
8	20	253	6902	2845	4873
8	21	191	6877	2932	4967
8	22	144	6859	2997	5035
8	23	114	6849	3037	5117
8	24	88	6841	3071	5200
8	25	69	6833	3098	5259
8	26	49	6828	3123	5330
8	27	35	6824	3141	5384
8	28	26	6823	3151	5441
8	29	20	6821	3159	5511
8	30	12	6821	3167	5554
8	31	8	6820	3172	5602
8	32	4	6820	3176	5645
8	33	3	6820	3177	5701
8	34	1	6820	3179	5742
8	35	1	6820	3179	5787
8	36	0	6820	3180	5824
9	0	100	9900	0	0
9	1	195	9805	0	397
9	2	372	9628	0	939
9	3	580	9420	0	1344
9	4	797	9203	0	1673
9	5	950	8950	100	2063
9	6	1093	8712	195	2403
9	7	1148	8480	372	2690
9	8	1197	8223	580	2967
9	9	1164	8039	797	3199
9	10	1112	7838	1050	3428
9	11	1029	7683	1288	3635
9	12	958	7522	1520	3824
9	13	858	7365	1777	3977
9	14	789	7250	1961	4137
9	15	683	7155	2162	4283
9	16	615	7068	2317	4442
9	17	519	7003	2478	4574
9	18	402	6963	2635	4681
9	19	321	6929	2750	4778
9	20	253	6902	2845	4873
9	21	191	6877	2932	4967
9	22	144	6859	2997	5035
9	23	114	6849	3037	5117
9	24	88	6841	3071	5200
9	25	69	6833	3098	5259
9	26	49	6828	3123	5330
9	27	35	6824	3141	5384
9	28	26	6823	3151	5441
9	29	20	6821	3159	5511
9	30	12	6821	3167	5554
9	31	8	6820	3172	5602
9	32	4	6820	3176	5645
9	33	3	6820	3177	5701
9	34	1	6820	3179	5742
9	35	1	6820	3179	5787
9	36	0	6820	3180	5824
10	0	100	9900	0	0
10	1	195	9805	0	397
10	2	372	9628	0	939
10	3	580	9420	0	1344
10	4	797	9203	0	1673
10	5	950	8950	100	2063
10	6	1093	8712	195	2403
10	7	1148	8480	372	2690
10	8	1197	8223	580	2967
10	9	1164	8039	797	3199
10	10	1112	7838	1050	3428
10	11	1029	7683	1288	3635
10	12	958	7522	1520	3824
10	13	858	7365	1777	3977
10	14	789	7250	1961	4137
10	15	683	7155	2162	4283
10	16	615	7068	2317	4442
10	17	519	7003	2478	4574
10	18	402	6963	2635	4681
10	19	321	6929	2750	4778
10	20	253	6902	2845	4873
10	21	191	6877	2932	4967
10	22	144	6859	2997	5035
10	23	114	6849	3037	5117
10	24	88	6841	3071	5200
10	25	69	6833	3098	5259
10	26	49	6828	3123	5330
10	27	35	6824	3141	5384
10	28	26	6823	3151	5441
10	29	20	6821	3159	5511
10	30	12	6821	3167	5554
10	31	8	6820	3172	5602
10	32	4	6820	3176	5645
10	33	3	6820	3177	5701
10	34	1	6820	3179	5742
10	35	1	6820	3179	5787
10	36	0	6820	3180	5824
11	0	100	9900	0	0
11	1	231	9769	0	372
11	2	410	9590	0	813
11	3	588	9412	0	1235
11	4	793	9207	0	1590
11	5	915	8985	100	1886
11	6	1019	8750	231	2227
11	7	1078	8512	410	2507
11	8	1129	8283	588	2799
11	9	1106	8101	793	3087
11	10	1050	7935	1015	3305
11	11	945	7805	1250	3554
11	12	864	7648	1488	3754
11	13	746	7537	1717	3917
11	14	656	7445	1899	4092
11	15	580	7355	2065	4249
11	16	515	7290	2195	4384
11	17	409	7239	2352	4513
11	18	343	7194	2463	4636
11	19	280	7165	2555	4742
11	20	222	7133	2645	4873
11	21	179	7111	2710	4971
11	22	148	7091	2761	5056
11	23	120	7074	2806	5147
11	24	99	7066	2835	5225
11	25	76	7057	2867	5303
11	26	61	7050	2889	5381
11	27	51	7040	2909	5455
11	28	37	7037	2926	5515
11	29	32	7034	2934	5584
11	30	26	7031	2943	5630
11	31	19	7031	2950	5702
11	32	10	7030	2960	5763
11	33	7	7030	2963	5815
11	34	4	7030	2966	5858
11	35	2	7029	2969	5901
11	36	2	7029	2969	5942
11	37	1	7029	2970	5984
11	38	1	7029	2970	6030
11	39	1	7029	2970	6068
11	40	0	7029	2971	6106
12	0	100	9900	0	0
12	1	231	9769	0	372
12	2	410	9590	0	813
12	3	588	9412	0	1235
12	4	793	9207	0	1590
12	5	915	8985	100	1886
12	6	1019	8750	231	2227
12	7	1078	8512	410	2507
12	8	1129	8283	588	2799
12	9	1106	8101	793	3087
12	10	1050	7935	1015	3305
12	11	945	7805	1250	3554
12	12	864	7648	1488	3754
12	13	746	7537	1717	3917
12	14	656	7445	1899	4092
12	15	580	7355	2065	4249
12	16	515	7290	2195	4384
12	17	409	7239	2352	4513
12	18	343	7194	2463	4636
12	19	280	7165	2555	4742
12	20	222	7133	2645	4873
12	21	179	7111	2710	4971
12	22	148	7091	2761	5056
12	23	120	7074	2806	5147
12	24	99	7066	2835	5225
12	25	76	7057	2867	5303
12	26	61	7050	2889	5381
12	27	51	7040	2909	5455
12	28	37	7037	2926	5515
12	29	32	7034	2934	5584
12	30	26	7031	2943	5630
12	31	19	7031	2950	5702
12	32	10	7030	2960	5763
12	33	7	7030	2963	5815
12	34	4	7030	2966	5858
12	35	2	7029	2969	5901
12	36	2	7029	2969	5942
12	37	1	7029	2970	5984
12	38	1	7029	2970	6030
12	39	1	7029	2970	6068
12	40	0	7029	2971	6106
13	0	100	9900	0	0
13	1	231	9769	0	372
13	2	410	9590	0	813
13	3	588	9412	0	1235
13	4	793	9207	0	1590
13	5	915	8985	100	1886
13	6	1019	8750	231	2227
13	7	1078	8512	410	2507
13	8	1129	8283	588	2799
13	9	1106	8101	793	3087
13	10	1050	7935	1015	3305
13	11	945	7805	1250	3554
13	12	864	7648	1488	3754
13	13	746	7537	1717	3917
13	14	656	7445	1899	4092
13	15	580	7355	2065	4249
13	16	515	7290	2195	4384
13	17	409	7239	2352	4513
13	18	343	7194	2463	4636
13	19	280	7165	2555	4742
13	20	222	7133	2645	4873
13	21	179	7111	2710	4971
13	22	148	7091	2761	5056
13	23	120	7074	2806	5147
13	24	99	7066	2835	5225
13	25	76	7057	2867	5303
13	26	61	7050	2889	5381
13	27	51	7040	2909	5455
13	28	37	7037	2926	5515
13	29	32	7034	2934	5584
13	30	26	7031	2943	5630
13	31	19	7031	2950	5702
13	32	10	7030	2960	5763
13	33	7	7030	2963	5815
13	34	4	7030	2966	5858
13	35	2	7029	2969	5901
13	36	2	7029	2969	5942
13	37	1	7029	2970	5984
13	38	1	7029	2970	6030
13	39	1	7029	2970	6068
13	40	0	7029	2971	6106
14	0	100	9900	0	0
14	1	231	9769	0	372
14	2	410	9590	0	813
14	3	588	9412	0	1235
14	4	793	9207	0	1590
14	5	915	8985	100	1886
14	6	1019	8750	231	2227
14	7	1078	8512	410	2507
14	8	1129	8283	588	2799
14	9	1106	8101	793	3087
14	10	1050	7935	1015	3305
14	11	945	7805	1250	3554
14	12	864	7648	1488	3754
14	13	746	7537	1717	3917
14	14	656	7445	1899	4092
14	15	580	7355	2065	4249
14	16	515	7290	2195	4384
14	17	409	7239	2352	4513
14	18	343	7194	2463	4636
14	19	280	7165	2555	4742
14	20	222	7133	2645	4873
14	21	179	7111	2710	4971
14	22	148	7091	2761	5056
14	23	120	7074	2806	5147
14	24	99	7066	2835	5225
14	25	76	7057	2867	5303
14	26	61	7050	2889	5381
14	27	51	7040	2909	5455
14	28	37	7037	2926	5515
14	29	32	7034	2934	5584
14	30	26	7031	2943	5630
14	31	19	7031	2950	5702
14	32	10	7030	2960	5763
14	33	7	7030	2963	5815
14	34	4	7030	2966	5858
14	35	2	7029	2969	5901
14	36	2	7029	2969	5942
14	37	1	7029	2970	5984
14	38	1	7029	2970	6030
14	39	1	7029	2970	6068
14	40	0	7029	2971	6106
15	0	100	9900	0	0
15	1	231	9769	0	372
15	2	410	9590	0	813
15	3	588	9412	0	1235
15	4	793	9207	0	1590
15	5	915	8985	100	1886
15	6	1019	8750	231	2227
15	7	1078	8512	410	2507
15	8	1129	8283	588	2799
15	9	1106	8101	793	3087
15	10	1050	7935	1015	3305
15	11	945	7805	1250	3554
15	12	864	7648	1488	3754
15	13	746	7537	1717	3917
15	14	656	7445	1899	4092
15	15	580	7355	2065	4249
15	16	515	7290	2195	4384
15	17	409	7239	2352	4513
15	18	343	7194	2463	4636
15	19	280	7165	2555	4742
15	20	222	7133	2645	4873
15	21	179	7111	2710	4971
15	22	148	7091	2761	5056
15	23	120	7074	2806	5147
15	24	99	7066	2835	5225
15	25	76	7057	2867	5303
15	26	61	7050	2889	5381
15	27	51	7040	2909	5455
15	28	37	7037	2926	5515
15	29	32	7034	2934	5584
15	30	26	7031	2943	5630
15	31	19	7031	2950	5702
15	32	10	7030	2960	5763
15	33	7	7030	2963	5815
15	34	4	7030	2966	5858
15	35	2	7029	2969	5901
15	36	2	7029	2969	5942
15	37	1	7029	2970	5984
15	38	1	7029	2970	6030
15	39	1	7029	2970	6068
15	40	0	7029	2971	6106
16	0	100	9900	0	0
16	1	230	9770	0	473
16	2	404	9596	0	1000
16	3	615	9385	0	1425
16	4	843	9157	0	1760
16	5	989	8911	100	2136
16	6	1110	8660	230	2409
16	7	1179	8417	404	2742
16	8	1179	8206	615	3022
16	9	1158	7999	843	3218
16	10	1116	7795	1089	3400
16	11	1033	7627	1340	3606
16	12	934	7483	1583	3791
16	13	876	7330	1794	3947
16	14	772	7227	2001	4114
16	15	673	7122	2205	4249
16	16	597	7030	2373	4400
16	17	533	6950	2517	4533
16	18	426	6904	2670	4649
16	19	352	6875	2773	4761
16	20	268	6854	2878	4859
16	21	197	6833	2970	4957
16	22	133	6817	3050	5049
16	23	100	6804	3096	5123
16	24	77	6798	3125	5211
16	25	63	6791	3146	5275
16	26	46	6787	3167	5334
16	27	32	6785	3183	5383
16	28	21	6783	3196	5430
16	29	16	6782	3202	5472
16	30	9	6782	3209	5534
16	31	5	6782	3213	5588
16	32	3	6782	3215	5635
16	33	1	6782	3217	5681
16	34	0	6782	3218	5727
17	0	100	9900	0	0
17	1	216	9784	0	494
17	2	405	9595	0	1013
17	3	619	9381	0	1437
17	4	889	9111	0	1772
17	5	1043	8857	100	2172
17	6	1184	8600	216	2474
17	7	1265	8330	405	2798
17	8	1290	8091	619	3059
17	9	1236	7875	889	3272
17	10	1187	7670	1143	3462
17	11	1093	7507	1400	3664
17	12	963	7367	1670	3850
17	13	861	7230	1909	3983
17	14	765	7110	2125	4153
17	15	662	7008	2330	4286
17	16	576	6931	2493	4423
17	17	503	6864	2633	4548
17	18	408	6822	2770	4677
17	19	321	6789	2890	4799
17	20	241	6767	2992	4898
17	21	184	6747	3069	4997
17	22	129	6735	3136	5067
17	23	99	6723	3178	5139
17	24	74	6715	3211	5214
17	25	56	6711	3233	5273
17	26	37	6710	3253	5320
17	27	27	6708	3265	5376
17	28	16	6707	3277	5428
17	29	8	6707	3285	5471
17	30	4	6707	3289	5528
17	31	3	6707	3290	5575
17	32	2	6706	3292	5628
17	33	1	6706	3293	5679
17	34	1	6706	3293	5723
17	35	2	6705	3293	5767
17	36	2	6705	3293	5805
17	37	1	6705	3294	5834
17	38	1	6705	3294	5873
17	39	1	6705	3294	5903
17	40	0	6705	3295	5935
18	0	100	9900	0	0
18	1	216	9784	0	494
18	2	405	9595	0	1013
18	3	619	9381	0	1437
18	4	889	9111	0	1772
18	5	1043	8857	100	2172
18	6	1184	8600	216	2474
18	7	1265	8330	405	2798
18	8	1290	8091	619	3059
18	9	1236	7875	889	3272
18	10	1187	7670	1143	3462
18	11	1093	7507	1400	3664
18	12	963	7367	1670	3850
18	13	861	7230	1909	3983
18	14	765	7110	2125	4153
18	15	662	7008	2330	4286
18	16	576	6931	2493	4423
18	17	503	6864	2633	4548
18	18	408	6822	2770	4677
18	19	321	6789	2890	4799
18	20	241	6767	2992	4898
18	21	184	6747	3069	4997
18	22	129	6735	3136	5067
18	23	99	6723	3178	5139
18	24	74	6715	3211	5214
18	25	56	6711	3233	5273
18	26	37	6710	3253	5320
18	27	27	6708	3265	5376
18	28	16	6707	3277	5428
18	29	8	6707	3285	5471
18	30	4	6707	3289	5528
18	31	3	6707	3290	5575
18	32	2	6706	3292	5628
18	33	1	6706	3293	5679
18	34	1	6706	3293	5723
18	35	2	6705	3293	5767
18	36	2	6705	3293	5805
18	37	1	6705	3294	5834
18	38	1	6705	3294	5873
18	39	1	6705	3294	5903
18	40	0	6705	3295	5935
19	0	100	9900	0	0
19	1	216	9784	0	494
19	2	405	9595	0	1013
19	3	619	9381	0	1437
19	4	889	9111	0	1772
19	5	1043	8857	100	2172
19	6	1184	8600	216	2474
19	7	1265	8330	405	2798
19	8	1290	8091	619	3059
19	9	1236	7875	889	3272
19	10	1187	7670	1143	3462
19	11	1093	7507	1400	3664
19	12	963	7367	1670	3850
19	13	861	7230	1909	3983
19	14	765	7110	2125	4153
19	15	662	7008	2330	4286
19	16	576	6931	2493	4423
19	17	503	6864	2633	4548
19	18	408	6822	2770	4677
19	19	321	6789	2890	4799
19	20	241	6767	2992	4898
19	21	184	6747	3069	4997
19	22	129	6735	3136	5067
19	23	99	6723	3178	5139
19	24	74	6715	3211	5214
19	25	56	6711	3233	5273
19	26	37	6710	3253	5320
19	27	27	6708	3265	5376
19	28	16	6707	3277	5428
19	29	8	6707	3285	5471
19	30	4	6707	3289	5528
19	31	3	6707	3290	5575
19	32	2	6706	3292	5628
19	33	1	6706	3293	5679
19	34	1	6706	3293	5723
19	35	2	6705	3293	5767
19	36	2	6705	3293	5805
19	37	1	6705	3294	5834
19	38	1	6705	3294	5873
19	39	1	6705	3294	5903
19	40	0	6705	3295	5935
20	0	100	9900	0	0
20	1	216	9784	0	494
20	2	405	9595	0	1013
20	3	619	9381	0	1437
20	4	889	9111	0	1772
20	5	1043	8857	100	2172
20	6	1184	8600	216	2474
20	7	1265	8330	405	2798
20	8	1290	8091	619	3059
20	9	1236	7875	889	3272
20	10	1187	7670	1143	3462
20	11	1093	7507	1400	3664
20	12	963	7367	1670	3850
20	13	861	7230	1909	3983
20	14	765	7110	2125	4153
20	15	662	7008	2330	4286
20	16	576	6931	2493	4423
20	17	503	6864	2633	4548
20	18	408	6822	2770	4677
20	19	321	6789	2890	4799
20	20	241	6767	2992	4898
20	21	184	6747	3069	4997
20	22	129	6735	3136	5067
20	23	99	6723	3178	5139
20	24	74	6715	3211	5214
20	25	56	6711	3233	5273
20	26	37	6710	3253	5320
20	27	27	6708	3265	5376
20	28	16	6707	3277	5428
20	29	8	6707	3285	5471
20	30	4	6707	3289	5528
20	31	3	6707	3290	5575
20	32	2	6706	3292	5628
20	33	1	6706	3293	5679
20	34	1	6706	3293	5723
20	35	2	6705	3293	5767
20	36	2	6705	3293	5805
20	37	1	6705	3294	5834
20	38	1	6705	3294	5873
20	39	1	6705	3294	5903
20	40	0	6705	3295	5935
21	0	100	9900	0	0
21	1	216	9784	0	494
21	2	405	9595	0	1013
21	3	619	9381	0	1437
21	4	889	9111	0	1772
21	5	1043	8857	100	2172
21	6	1184	8600	216	2474
21	7	1265	8330	405	2798
21	8	1290	8091	619	3059
21	9	1236	7875	889	3272
21	10	1187	7670	1143	3462
21	11	1093	7507	1400	3664
21	12	963	7367	1670	3850
21	13	861	7230	1909	3983
21	14	765	7110	2125	4153
21	15	662	7008	2330	4286
21	16	576	6931	2493	4423
21	17	503	6864	2633	4548
21	18	408	6822	2770	4677
21	19	321	6789	2890	4799
21	20	241	6767	2992	4898
21	21	184	6747	3069	4997
21	22	129	6735	3136	5067
21	23	99	6723	3178	5139
21	24	74	6715	3211	5214
21	25	56	6711	3233	5273
21	26	37	6710	3253	5320
21	27	27	6708	3265	5376
21	28	16	6707	3277	5428
21	29	8	6707	3285	5471
21	30	4	6707	3289	5528
21	31	3	6707	3290	5575
21	32	2	6706	3292	5628
21	33	1	6706	3293	5679
21	34	1	6706	3293	5723
21	35	2	6705	3293	5767
21	36	2	6705	3293	5805
21	37	1	6705	3294	5834
21	38	1	6705	3294	5873
21	39	1	6705	3294	5903
21	40	0	6705	3295	5935
22	0	100	9900	0	0
22	1	192	9808	0	441
22	2	329	9671	0	816
22	3	499	9501	0	1187
22	4	716	9284	0	1663
22	5	864	9036	100	1985
22	6	1006	8802	192	2249
22	7	1109	8562	329	2607
22	8	1169	8332	499	2867
22	9	1158	8126	716	3088
22	10	1115	7921	964	3309
22	11	1041	7761	1198	3486
22	12	928	7634	1438	3715
22	13	797	7535	1668	3880
22	14	679	7447	1874	4069
22	15	529	7392	2079	4255
22	16	417	7344	2239	4397
22	17	317	7317	2366	4532
22	18	252	7283	2465	4658
22	19	186	7261	2553	4768
22	20	149	7243	2608	4861
22	21	112	7232	2656	4968
22	22	97	7220	2683	5064
22	23	73	7210	2717	5158
22	24	55	7206	2739	5248
22	25	41	7202	2757	5302
22	26	31	7201	2768	5382
22	27	20	7200	2780	5468
22	28	13	7197	2790	5555
22	29	10	7196	2794	5627
22	30	6	7196	2798	5693
22	31	6	7195	2799	5763
22	32	5	7195	2800	5821
22	33	2	7195	2803	5894
22	34	1	7195	2804	5946
22	35	1	7195	2804	5996
22	36	0	7195	2805	6038
23	0	100	9900	0	0
23	1	192	9808	0	441
23	2	329	9671	0	816
23	3	499	9501	0	1187
23	4	716	9284	0	1663
23	5	864	9036	100	1985
23	6	1006	8802	192	2249
23	7	1109	8562	329	2607
23	8	1169	8332	499	2867
23	9	1158	8126	716	3088
23	10	1115	7921	964	3309
23	11	1041	7761	1198	3486
23	12	928	7634	1438	3715
23	13	797	7535	1668	3880
23	14	679	7447	1874	4069
23	15	529	7392	2079	4255
23	16	417	7344	2239	4397
23	17	317	7317	2366	4532
23	18	252	7283	2465	4658
23	19	186	7261	2553	4768
23	20	149	7243	2608	4861
23	21	112	7232	2656	4968
23	22	97	7220	2683	5064
23	23	73	7210	2717	5158
23	24	55	7206	2739	5248
23	25	41	7202	2757	5302
23	26	31	7201	2768	5382
23	27	20	7200	2780	5468
23	28	13	7197	2790	5555
23	29	10	7196	2794	5627
23	30	6	7196	2798	5693
23	31	6	7195	2799	5763
23	32	5	7195	2800	5821
23	33	2	7195	2803	5894
23	34	1	7195	2804	5946
23	35	1	7195	2804	5996
23	36	0	7195	2805	6038
24	0	100	9900	0	0
24	1	192	9808	0	441
24	2	329	9671	0	816
24	3	499	9501	0	1187
24	4	716	9284	0	1663
24	5	864	9036	100	1985
24	6	1006	8802	192	2249
24	7	1109	8562	329	2607
24	8	1169	8332	499	2867
24	9	1158	8126	716	3088
24	10	1115	7921	964	3309
24	11	1041	7761	1198	3486
24	12	928	7634	1438	3715
24	13	797	7535	1668	3880
24	14	679	7447	1874	4069
24	15	529	7392	2079	4255
24	16	417	7344	2239	4397
24	17	317	7317	2366	4532
24	18	252	7283	2465	4658
24	19	186	7261	2553	4768
24	20	149	7243	2608	4861
24	21	112	7232	2656	4968
24	22	97	7220	2683	5064
24	23	73	7210	2717	5158
24	24	55	7206	2739	5248
24	25	41	7202	2757	5302
24	26	31	7201	2768	5382
24	27	20	7200	2780	5468
24	28	13	7197	2790	5555
24	29	10	7196	2794	5627
24	30	6	7196	2798	5693
24	31	6	7195	2799	5763
24	32	5	7195	2800	5821
24	33	2	7195	2803	5894
24	34	1	7195	2804	5946
24	35	1	7195	2804	5996
24	36	0	7195	2805	6038
25	0	100	9900	0	0
25	1	192	9808	0	441
25	2	329	9671	0	816
25	3	499	9501	0	1187
25	4	716	9284	0	1663
25	5	864	9036	100	1985
25	6	1006	8802	192	2249
25	7	1109	8562	329	2607
25	8	1169	8332	499	2867
25	9	1158	8126	716	3088
25	10	1115	7921	964	3309
25	11	1041	7761	1198	3486
25	12	928	7634	1438	3715
25	13	797	7535	1668	3880
25	14	679	7447	1874	4069
25	15	529	7392	2079	4255
25	16	417	7344	2239	4397
25	17	317	7317	2366	4532
25	18	252	7283	2465	4658
25	19	186	7261	2553	4768
25	20	149	7243	2608	4861
25	21	112	7232	2656	4968
25	22	97	7220	2683	5064
25	23	73	7210	2717	5158
