8	2.084738	200169	576	3.951124	415778	617	7.483961	504669	651	15.947434	512219	628	31.416276	499384	628	59.402620	482511	687	
8	2.043621	291122	605	4.199661	356846	672	8.513407	498763	675	16.072218	479326	630	33.580954	506205	685	63.683897	490388	641	
8	2.050088	209730	586	4.113525	379158	640	8.512908	436787	673	15.152586	468062	597	31.158133	513580	621	52.782772	520680	610	
