12	1.826136	292685	648	3.036010	334645	622	5.732957	440231	619	10.515465	385823	587	21.219633	383625	618	43.126768	522392	638	
12	1.752553	199395	617	2.918831	324491	592	6.178543	359378	675	11.198245	471969	633	21.214810	468086	617	42.921051	501030	633	
12	1.731857	294768	605	3.026929	296241	604	5.766319	383263	627	10.698035	314974	594	22.065490	500734	645	45.830794	488504	680	
