Trial	Day	Infected	Susceptible	Recovered	Vaccinated
8	52	0	4001	5999	3031
9	0	100	9900	0	0
9	1	224	9776	0	191
9	2	393	9607	0	362
9	3	635	9365	0	545
9	4	908	9092	0	702
9	5	1150	8750	100	897
9	6	1328	8448	224	1117
9	7	1482	8125	393	1255
9	8	1564	7801	635	1375
9	9	1595	7497	908	1531
9	10	1579	7171	1250	1617
9	11	1562	6886	1552	1696
9	12	1513	6612	1875	1797
9	13	1452	6349	2199	1870
9	14	1397	6100	2503	1959
9	15	1281	5890	2829	2062
9	16	1202	5684	3114	2132
9	17	1128	5484	3388	2198
9	18	1050	5299	3651	2263
9	19	977	5123	3900	2309
9	20	916	4974	4110	2362
9	21	866	4818	4316	2414
9	22	781	4703	4516	2464
9	23	695	4604	4701	2490
9	24	620	4503	4877	2520
9	25	540	4434	5026	2557
9	26	443	4375	5182	2592
9	27	388	4315	5297	2623
9	28	343	4261	5396	2655
9	29	284	4219	5497	2696
9	30	253	4181	5566	2717
9	31	231	4144	5625	2742
9	32	206	4109	5685	2766
9	33	173	4088	5739	2792
9	34	150	4069	5781	2806
9	35	136	4045	5819	2824
9	36	116	4028	5856	2844
9	37	95	4014	5891	2863
9	38	80	4008	5912	2883
9	39	74	3995	5931	2904
9	40	58	3987	5955	2918
9	41	50	3978	5972	2938
9	42	41	3973	5986	2954
9	43	38	3970	5992	2972
9	44	30	3965	6005	2988
9	45	24	3963	6013	3003
9	46	19	3959	6022	3016
9	47	15	3958	6027	3022
9	48	14	3956	6030	3037
9	49	10	3955	6035	3056
9	50	9	3954	6037	3069
9	51	7	3952	6041	3085
9	52	6	3952	6042	3102
9	53	4	3952	6044	3112
9	54	3	3952	6045	3126
9	55	2	3952	6046	3140
9	56	0	3952	6048	3152
10	0	100	9900	0	0
10	1	224	9776	0	191
10	2	393	9607	0	362
10	3	635	9365	0	545
10	4	908	9092	0	702
10	5	1150	8750	100	897
10	6	1328	8448	224	1117
10	7	1482	8125	393	1255
10	8	1564	7801	635	1375
10	9	1595	7497	908	1531
10	10	1579	7171	1250	1617
10	11	1562	6886	1552	1696
10	12	1513	6612	1875	1797
10	13	1452	6349	2199	1870
10	14	1397	6100	2503	1959
10	15	1281	5890	2829	2062
10	16	1202	5684	3114	2132
10	17	1128	5484	3388	2198
10	18	1050	5299	3651	2263
10	19	977	5123	3900	2309
10	20	916	4974	4110	2362
10	21	866	4818	4316	2414
10	22	781	4703	4516	2464
10	23	695	4604	4701	2490
10	24	620	4503	4877	2520
10	25	540	4434	5026	2557
10	26	443	4375	5182	2592
10	27	388	4315	5297	2623
10	28	343	4261	5396	2655
10	29	284	4219	5497	2696
10	30	253	4181	5566	2717
10	31	231	4144	5625	2742
10	32	206	4109	5685	2766
10	33	173	4088	5739	2792
10	34	150	4069	5781	2806
10	35	136	4045	5819	2824
10	36	116	4028	5856	2844
10	37	95	4014	5891	2863
10	38	80	4008	5912	2883
10	39	74	3995	5931	2904
10	40	58	3987	5955	2918
10	41	50	3978	5972	2938
10	42	41	3973	5986	2954
10	43	38	3970	5992	2972
10	44	30	3965	6005	2988
10	45	24	3963	6013	3003
10	46	19	3959	6022	3016
10	47	15	3958	6027	3022
10	48	14	3956	6030	3037
10	49	10	3955	6035	3056
10	50	9	3954	6037	3069
10	51	7	3952	6041	3085
10	52	6	3952	6042	3102
10	53	4	3952	6044	3112
10	54	3	3952	6045	3126
10	55	2	3952	6046	3140
10	56	0	3952	6048	3152
11	0	100	9900	0	0
11	1	224	9776	0	191
11	2	393	9607	0	362
11	3	635	9365	0	545
11	4	908	9092	0	702
11	5	1150	8750	100	897
11	6	1328	8448	224	1117
11	7	1482	8125	393	1255
11	8	1564	7801	635	1375
11	9	1595	7497	908	1531
11	10	1579	7171	1250	1617
11	11	1562	6886	1552	1696
11	12	1513	6612	1875	1797
11	13	1452	6349	2199	1870
11	14	1397	6100	2503	1959
11	15	1281	5890	2829	2062
11	16	1202	5684	3114	2132
11	17	1128	5484	3388	2198
11	18	1050	5299	3651	2263
11	19	977	5123	3900	2309
11	20	916	4974	4110	2362
11	21	866	4818	4316	2414
11	22	781	4703	4516	2464
11	23	695	4604	4701	2490
11	24	620	4503	4877	2520
11	25	540	4434	5026	2557
11	26	443	4375	5182	2592
11	27	388	4315	5297	2623
11	28	343	4261	5396	2655
11	29	284	4219	5497	2696
11	30	253	4181	5566	2717
11	31	231	4144	5625	2742
11	32	206	4109	5685	2766
11	33	173	4088	5739	2792
11	34	150	4069	5781	2806
11	35	136	4045	5819	2824
11	36	116	4028	5856	2844
11	37	95	4014	5891	2863
11	38	80	4008	5912	2883
11	39	74	3995	5931	2904
11	40	58	3987	5955	2918
11	41	50	3978	5972	2938
11	42	41	3973	5986	2954
11	43	38	3970	5992	2972
11	44	30	3965	6005	2988
11	45	24	3963	6013	3003
11	46	19	3959	6022	3016
11	47	15	3958	6027	3022
11	48	14	3956	6030	3037
11	49	10	3955	6035	3056
11	50	9	3954	6037	3069
11	51	7	3952	6041	3085
11	52	6	3952	6042	3102
11	53	4	3952	6044	3112
11	54	3	3952	6045	3126
11	55	2	3952	6046	3140
11	56	0	3952	6048	3152
12	0	100	9900	0	0
12	1	224	9776	0	191
12	2	393	9607	0	362
12	3	635	9365	0	545
12	4	908	9092	0	702
12	5	1150	8750	100	897
12	6	1328	8448	224	1117
12	7	1482	8125	393	1255
12	8	1564	7801	635	1375
12	9	1595	7497	908	1531
12	10	1579	7171	1250	1617
12	11	1562	6886	1552	1696
12	12	1513	6612	1875	1797
12	13	1452	6349	2199	1870
12	14	1397	6100	2503	1959
12	15	1281	5890	2829	2062
12	16	1202	5684	3114	2132
12	17	1128	5484	3388	2198
12	18	1050	5299	3651	2263
12	19	977	5123	3900	2309
12	20	916	4974	4110	2362
12	21	866	4818	4316	2414
12	22	781	4703	4516	2464
12	23	695	4604	4701	2490
12	24	620	4503	4877	2520
12	25	540	4434	5026	2557
12	26	443	4375	5182	2592
12	27	388	4315	5297	2623
12	28	343	4261	5396	2655
12	29	284	4219	5497	2696
12	30	253	4181	5566	2717
12	31	231	4144	5625	2742
12	32	206	4109	5685	2766
12	33	173	4088	5739	2792
12	34	150	4069	5781	2806
12	35	136	4045	5819	2824
12	36	116	4028	5856	2844
12	37	95	4014	5891	2863
12	38	80	4008	5912	2883
12	39	74	3995	5931	2904
12	40	58	3987	5955	2918
12	41	50	3978	5972	2938
12	42	41	3973	5986	2954
12	43	38	3970	5992	2972
12	44	30	3965	6005	2988
12	45	24	3963	6013	3003
12	46	19	3959	6022	3016
12	47	15	3958	6027	3022
12	48	14	3956	6030	3037
12	49	10	3955	6035	3056
12	50	9	3954	6037	3069
12	51	7	3952	6041	3085
12	52	6	3952	6042	3102
12	53	4	3952	6044	3112
12	54	3	3952	6045	3126
12	55	2	3952	6046	3140
12	56	0	3952	6048	3152
13	0	100	9900	0	0
13	1	224	9776	0	191
13	2	393	9607	0	362
13	3	635	9365	0	545
13	4	908	9092	0	702
13	5	1150	8750	100	897
13	6	1328	8448	224	1117
13	7	1482	8125	393	1255
13	8	1564	7801	635	1375
13	9	1595	7497	908	1531
13	10	1579	7171	1250	1617
13	11	1562	6886	1552	1696
13	12	1513	6612	1875	1797
13	13	1452	6349	2199	1870
13	14	1397	6100	2503	1959
13	15	1281	5890	2829	2062
13	16	1202	5684	3114	2132
13	17	1128	5484	3388	2198
13	18	1050	5299	3651	2263
13	19	977	5123	3900	2309
13	20	916	4974	4110	2362
13	21	866	4818	4316	2414
13	22	781	4703	4516	2464
13	23	695	4604	4701	2490
13	24	620	4503	4877	2520
13	25	540	4434	5026	2557
13	26	443	4375	5182	2592
13	27	388	4315	5297	2623
13	28	343	4261	5396	2655
13	29	284	4219	5497	2696
13	30	253	4181	5566	2717
13	31	231	4144	5625	2742
13	32	206	4109	5685	2766
13	33	173	4088	5739	2792
13	34	150	4069	5781	2806
13	35	136	4045	5819	2824
13	36	116	4028	5856	2844
13	37	95	4014	5891	2863
13	38	80	4008	5912	2883
13	39	74	3995	5931	2904
13	40	58	3987	5955	2918
13	41	50	3978	5972	2938
13	42	41	3973	5986	2954
13	43	38	3970	5992	2972
13	44	30	3965	6005	2988
13	45	24	3963	6013	3003
13	46	19	3959	6022	3016
13	47	15	3958	6027	3022
13	48	14	3956	6030	3037
13	49	10	3955	6035	3056
13	50	9	3954	6037	3069
13	51	7	3952	6041	3085
13	52	6	3952	6042	3102
13	53	4	3952	6044	3112
13	54	3	3952	6045	3126
13	55	2	3952	6046	3140
13	56	0	3952	6048	3152
14	0	100	9900	0	0
14	1	207	9793	0	193
14	2	377	9623	0	323
14	3	621	9379	0	462
14	4	898	9102	0	613
14	5	1119	8781	100	747
14	6	1296	8497	207	866
14	7	1447	8176	377	1008
14	8	1557	7822	621	1144
14	9	1578	7524	898	1267
14	10	1582	7199	1219	1374
14	11	1595	6902	1503	1483
14	12	1541	6635	1824	1572
14	13	1446	6376	2178	1638
14	14	1391	6133	2476	1703
14	15	1304	5895	2801	1761
14	16	1221	5681	3098	1825
14	17	1165	5470	3365	1886
14	18	1071	5305	3624	1931
14	19	998	5135	3867	1980
14	20	932	4963	4105	2030
14	21	860	4821	4319	2072
14	22	788	4682	4530	2124
14	23	759	4546	4695	2157
14	24	701	4434	4865	2196
14	25	649	4314	5037	2227
14	26	614	4207	5179	2255
14	27	557	4125	5318	2289
14	28	486	4060	5454	2318
14	29	430	4004	5566	2352
14	30	378	3936	5686	2369
14	31	324	3883	5793	2397
14	32	294	3831	5875	2420
14	33	271	3789	5940	2437
14	34	248	3756	5996	2467
14	35	217	3719	6064	2497
14	36	197	3686	6117	2515
14	37	177	3654	6169	2537
14	38	159	3630	6211	2552
14	39	143	3613	6244	2565
14	40	117	3602	6281	2586
14	41	99	3587	6314	2598
14	42	86	3568	6346	2611
14	43	74	3556	6370	2623
14	44	64	3549	6387	2634
14	45	61	3541	6398	2648
14	46	53	3534	6413	2662
14	47	41	3527	6432	2677
14	48	38	3518	6444	2693
14	49	37	3512	6451	2703
14	50	32	3509	6459	2721
14	51	33	3501	6466	2729
14	52	29	3498	6473	2740
14	53	23	3495	6482	2752
14	54	20	3492	6488	2760
14	55	20	3489	6491	2769
14	56	13	3488	6499	2782
14	57	12	3486	6502	2792
14	58	9	3486	6505	2804
14	59	7	3485	6508	2812
14	60	4	3485	6511	2820
14	61	4	3484	6512	2831
14	62	2	3484	6514	2835
14	63	2	3484	6514	2846
14	64	1	3484	6515	2856
14	65	1	3484	6515	2867
14	66	0	3484	6516	2878
15	0	100	9900	0	0
15	1	207	9793	0	193
15	2	377	9623	0	323
15	3	621	9379	0	462
15	4	898	9102	0	613
15	5	1119	8781	100	747
15	6	1296	8497	207	866
15	7	1447	8176	377	1008
15	8	1557	7822	621	1144
15	9	1578	7524	898	1267
15	10	1582	7199	1219	1374
15	11	1595	6902	1503	1483
15	12	1541	6635	1824	1572
15	13	1446	6376	2178	1638
15	14	1391	6133	2476	1703
15	15	1304	5895	2801	1761
15	16	1221	5681	3098	1825
15	17	1165	5470	3365	1886
15	18	1071	5305	3624	1931
15	19	998	5135	3867	1980
15	20	932	4963	4105	2030
15	21	860	4821	4319	2072
15	22	788	4682	4530	2124
15	23	759	4546	4695	2157
15	24	701	4434	4865	2196
15	25	649	4314	5037	2227
15	26	614	4207	5179	2255
15	27	557	4125	5318	2289
15	28	486	4060	5454	2318
15	29	430	4004	5566	2352
15	30	378	3936	5686	2369
15	31	324	3883	5793	2397
15	32	294	3831	5875	2420
15	33	271	3789	5940	2437
15	34	248	3756	5996	2467
15	35	217	3719	6064	2497
15	36	197	3686	6117	2515
15	37	177	3654	6169	2537
15	38	159	3630	6211	2552
15	39	143	3613	6244	2565
15	40	117	3602	6281	2586
15	41	99	3587	6314	2598
15	42	86	3568	6346	2611
15	43	74	3556	6370	2623
15	44	64	3549	6387	2634
15	45	61	3541	6398	2648
15	46	53	3534	6413	2662
15	47	41	3527	6432	2677
15	48	38	3518	6444	2693
15	49	37	3512	6451	2703
15	50	32	3509	6459	2721
15	51	33	3501	6466	2729
15	52	29	3498	6473	2740
15	53	23	3495	6482	2752
15	54	20	3492	6488	2760
15	55	20	3489	6491	2769
15	56	13	3488	6499	2782
15	57	12	3486	6502	2792
15	58	9	3486	6505	2804
15	59	7	3485	6508	2812
15	60	4	3485	6511	2820
15	61	4	3484	6512	2831
15	62	2	3484	6514	2835
15	63	2	3484	6514	2846
15	64	1	3484	6515	2856
15	65	1	3484	6515	2867
15	66	0	3484	6516	2878
16	0	100	9900	0	0
16	1	207	9793	0	193
16	2	377	9623	0	323
16	3	621	9379	0	462
16	4	898	9102	0	613
16	5	1119	8781	100	747
16	6	1296	8497	207	866
16	7	1447	8176	377	1008
16	8	1557	7822	621	1144
16	9	1578	7524	898	1267
16	10	1582	7199	1219	1374
16	11	1595	6902	1503	1483
16	12	1541	6635	1824	1572
16	13	1446	6376	2178	1638
16	14	1391	6133	2476	1703
16	15	1304	5895	2801	1761
16	16	1221	5681	3098	1825
16	17	1165	5470	3365	1886
16	18	1071	5305	3624	1931
16	19	998	5135	3867	1980
16	20	932	4963	4105	2030
16	21	860	4821	4319	2072
16	22	788	4682	4530	2124
16	23	759	4546	4695	2157
16	24	701	4434	4865	2196
16	25	649	4314	5037	2227
16	26	614	4207	5179	2255
16	27	557	4125	5318	2289
16	28	486	4060	5454	2318
16	29	430	4004	5566	2352
16	30	378	3936	5686	2369
16	31	324	3883	5793	2397
16	32	294	3831	5875	2420
16	33	271	3789	5940	2437
16	34	248	3756	5996	2467
16	35	217	3719	6064	2497
16	36	197	3686	6117	2515
16	37	177	3654	6169	2537
16	38	159	3630	6211	2552
16	39	143	3613	6244	2565
16	40	117	3602	6281	2586
16	41	99	3587	6314	2598
16	42	86	3568	6346	2611
16	43	74	3556	6370	2623
16	44	64	3549	6387	2634
16	45	61	3541	6398	2648
16	46	53	3534	6413	2662
16	47	41	3527	6432	2677
16	48	38	3518	6444	2693
16	49	37	3512	6451	2703
16	50	32	3509	6459	2721
16	51	33	3501	6466	2729
16	52	29	3498	6473	2740
16	53	23	3495	6482	2752
16	54	20	3492	6488	2760
16	55	20	3489	6491	2769
16	56	13	3488	6499	2782
16	57	12	3486	6502	2792
