
4	3.042809	344536	576	7.192784	380858	635	13.692487	431405	631	28.541468	436886	647	54.589753	527097	648	114.346072	517396	649	
4	3.422568	332578	618	6.802598	359747	605	13.960665	403497	653	27.608762	467549	645	54.802993	523398	659	97.381484	487744	606	
4	3.309958	328255	590	6.602380	501660	660	13.598485	465313	669	26.532154	455334	636	52.364296	496259	630	108.313331	500831	648	
