Trial	Day	Infected	Susceptible	Recovered
70	44	303	1440	8257
70	45	293	1392	8315
70	46	297	1332	8371
70	47	299	1273	8428
70	48	285	1218	8497
70	49	273	1167	8560
70	50	279	1113	8608
70	51	280	1052	8668
70	52	267	1006	8727
70	53	265	953	8782
70	54	262	905	8833
70	55	262	851	8887
70	56	236	816	8948
70	57	241	765	8994
70	58	235	718	9047
70	59	220	685	9095
70	60	193	658	9149
70	61	187	629	9184
70	62	158	607	9235
70	63	135	583	9282
70	64	125	560	9315
70	65	115	543	9342
70	66	103	526	9371
70	67	101	506	9393
70	68	93	490	9417
70	69	81	479	9440
70	70	76	467	9457
70	71	67	459	9474
70	72	56	450	9494
70	73	48	442	9510
70	74	43	436	9521
70	75	37	430	9533
70	76	29	430	9541
70	77	23	427	9550
70	78	18	424	9558
70	79	14	422	9564
70	80	8	422	9570
70	81	8	422	9570
70	82	5	422	9573
70	83	2	422	9576
70	84	0	422	9578
71	0	100	9900	0
71	1	213	9787	0
71	2	378	9622	0
71	3	617	9383	0
71	4	835	9165	0
71	5	1002	8898	100
71	6	1180	8607	213
71	7	1350	8272	378
71	8	1480	7903	617
71	9	1593	7572	835
71	10	1664	7234	1102
71	11	1684	6923	1393
71	12	1653	6619	1728
71	13	1603	6300	2097
71	14	1583	5989	2428
71	15	1536	5698	2766
71	16	1501	5422	3077
71	17	1495	5124	3381
71	18	1471	4829	3700
71	19	1375	4614	4011
71	20	1269	4429	4302
71	21	1219	4203	4578
71	22	1151	3973	4876
71	23	1047	3782	5171
71	24	1055	3559	5386
71	25	1032	3397	5571
71	26	986	3217	5797
71	27	932	3041	6027
71	28	902	2880	6218
71	29	833	2726	6441
71	30	800	2597	6603
71	31	760	2457	6783
71	32	679	2362	6959
71	33	618	2262	7120
71	34	575	2151	7274
71	35	532	2065	7403
71	36	478	1979	7543
71	37	456	1906	7638
71	38	452	1810	7738
71	39	408	1743	7849
71	40	380	1685	7935
71	41	350	1629	8021
71	42	334	1572	8094
71	43	307	1503	8190
71	44	303	1440	8257
71	45	293	1392	8315
71	46	297	1332	8371
71	47	299	1273	8428
71	48	285	1218	8497
71	49	273	1167	8560
71	50	279	1113	8608
71	51	280	1052	8668
71	52	267	1006	8727
71	53	265	953	8782
71	54	262	905	8833
71	55	262	851	8887
71	56	236	816	8948
71	57	241	765	8994
71	58	235	718	9047
71	59	220	685	9095
71	60	193	658	9149
71	61	187	629	9184
71	62	158	607	9235
71	63	135	583	9282
71	64	125	560	9315
71	65	115	543	9342
71	66	103	526	9371
71	67	101	506	9393
71	68	93	490	9417
71	69	81	479	9440
71	70	76	467	9457
71	71	67	459	9474
71	72	56	450	9494
71	73	48	442	9510
71	74	43	436	9521
71	75	37	430	9533
71	76	29	430	9541
71	77	23	427	9550
71	78	18	424	9558
71	79	14	422	9564
71	80	8	422	9570
71	81	8	422	9570
71	82	5	422	9573
71	83	2	422	9576
71	84	0	422	9578
72	0	100	9900	0
72	1	213	9787	0
72	2	378	9622	0
72	3	617	9383	0
72	4	835	9165	0
72	5	1002	8898	100
72	6	1180	8607	213
72	7	1350	8272	378
72	8	1480	7903	617
72	9	1593	7572	835
72	10	1664	7234	1102
72	11	1684	6923	1393
72	12	1653	6619	1728
72	13	1603	6300	2097
72	14	1583	5989	2428
72	15	1536	5698	2766
72	16	1501	5422	3077
72	17	1495	5124	3381
72	18	1471	4829	3700
72	19	1375	4614	4011
72	20	1269	4429	4302
72	21	1219	4203	4578
72	22	1151	3973	4876
72	23	1047	3782	5171
72	24	1055	3559	5386
72	25	1032	3397	5571
72	26	986	3217	5797
72	27	932	3041	6027
72	28	902	2880	6218
72	29	833	2726	6441
72	30	800	2597	6603
72	31	760	2457	6783
72	32	679	2362	6959
72	33	618	2262	7120
72	34	575	2151	7274
72	35	532	2065	7403
72	36	478	1979	7543
72	37	456	1906	7638
72	38	452	1810	7738
72	39	408	1743	7849
72	40	380	1685	7935
72	41	350	1629	8021
72	42	334	1572	8094
72	43	307	1503	8190
72	44	303	1440	8257
72	45	293	1392	8315
72	46	297	1332	8371
72	47	299	1273	8428
72	48	285	1218	8497
72	49	273	1167	8560
72	50	279	1113	8608
72	51	280	1052	8668
72	52	267	1006	8727
72	53	265	953	8782
72	54	262	905	8833
72	55	262	851	8887
72	56	236	816	8948
72	57	241	765	8994
72	58	235	718	9047
72	59	220	685	9095
72	60	193	658	9149
72	61	187	629	9184
72	62	158	607	9235
72	63	135	583	9282
72	64	125	560	9315
72	65	115	543	9342
72	66	103	526	9371
72	67	101	506	9393
72	68	93	490	9417
72	69	81	479	9440
72	70	76	467	9457
72	71	67	459	9474
72	72	56	450	9494
72	73	48	442	9510
72	74	43	436	9521
72	75	37	430	9533
72	76	29	430	9541
72	77	23	427	9550
72	78	18	424	9558
72	79	14	422	9564
72	80	8	422	9570
72	81	8	422	9570
72	82	5	422	9573
72	83	2	422	9576
72	84	0	422	9578
73	0	100	9900	0
73	1	213	9787	0
73	2	378	9622	0
73	3	617	9383	0
73	4	835	9165	0
73	5	1002	8898	100
73	6	1180	8607	213
73	7	1350	8272	378
73	8	1480	7903	617
73	9	1593	7572	835
73	10	1664	7234	1102
73	11	1684	6923	1393
73	12	1653	6619	1728
73	13	1603	6300	2097
73	14	1583	5989	2428
73	15	1536	5698	2766
73	16	1501	5422	3077
73	17	1495	5124	3381
73	18	1471	4829	3700
73	19	1375	4614	4011
73	20	1269	4429	4302
73	21	1219	4203	4578
73	22	1151	3973	4876
73	23	1047	3782	5171
73	24	1055	3559	5386
73	25	1032	3397	5571
73	26	986	3217	5797
73	27	932	3041	6027
73	28	902	2880	6218
73	29	833	2726	6441
73	30	800	2597	6603
73	31	760	2457	6783
73	32	679	2362	6959
73	33	618	2262	7120
73	34	575	2151	7274
73	35	532	2065	7403
73	36	478	1979	7543
73	37	456	1906	7638
73	38	452	1810	7738
73	39	408	1743	7849
73	40	380	1685	7935
73	41	350	1629	8021
73	42	334	1572	8094
73	43	307	1503	8190
73	44	303	1440	8257
73	45	293	1392	8315
73	46	297	1332	8371
73	47	299	1273	8428
73	48	285	1218	8497
73	49	273	1167	8560
73	50	279	1113	8608
73	51	280	1052	8668
73	52	267	1006	8727
73	53	265	953	8782
73	54	262	905	8833
73	55	262	851	8887
73	56	236	816	8948
73	57	241	765	8994
73	58	235	718	9047
73	59	220	685	9095
73	60	193	658	9149
73	61	187	629	9184
73	62	158	607	9235
73	63	135	583	9282
73	64	125	560	9315
73	65	115	543	9342
73	66	103	526	9371
73	67	101	506	9393
73	68	93	490	9417
73	69	81	479	9440
73	70	76	467	9457
73	71	67	459	9474
73	72	56	450	9494
73	73	48	442	9510
73	74	43	436	9521
73	75	37	430	9533
73	76	29	430	9541
73	77	23	427	9550
73	78	18	424	9558
73	79	14	422	9564
73	80	8	422	9570
73	81	8	422	9570
73	82	5	422	9573
73	83	2	422	9576
73	84	0	422	9578
74	0	100	9900	0
74	1	213	9787	0
74	2	378	9622	0
74	3	617	9383	0
74	4	835	9165	0
74	5	1002	8898	100
74	6	1180	8607	213
74	7	1350	8272	378
74	8	1480	7903	617
74	9	1593	7572	835
74	10	1664	7234	1102
74	11	1684	6923	1393
74	12	1653	6619	1728
74	13	1603	6300	2097
74	14	1583	5989	2428
74	15	1536	5698	2766
74	16	1501	5422	3077
74	17	1495	5124	3381
74	18	1471	4829	3700
74	19	1375	4614	4011
74	20	1269	4429	4302
74	21	1219	4203	4578
74	22	1151	3973	4876
74	23	1047	3782	5171
74	24	1055	3559	5386
74	25	1032	3397	5571
74	26	986	3217	5797
74	27	932	3041	6027
74	28	902	2880	6218
74	29	833	2726	6441
74	30	800	2597	6603
74	31	760	2457	6783
74	32	679	2362	6959
74	33	618	2262	7120
74	34	575	2151	7274
74	35	532	2065	7403
74	36	478	1979	7543
74	37	456	1906	7638
74	38	452	1810	7738
74	39	408	1743	7849
74	40	380	1685	7935
74	41	350	1629	8021
74	42	334	1572	8094
74	43	307	1503	8190
74	44	303	1440	8257
74	45	293	1392	8315
74	46	297	1332	8371
74	47	299	1273	8428
74	48	285	1218	8497
74	49	273	1167	8560
74	50	279	1113	8608
74	51	280	1052	8668
74	52	267	1006	8727
74	53	265	953	8782
74	54	262	905	8833
74	55	262	851	8887
74	56	236	816	8948
74	57	241	765	8994
74	58	235	718	9047
74	59	220	685	9095
74	60	193	658	9149
74	61	187	629	9184
74	62	158	607	9235
74	63	135	583	9282
74	64	125	560	9315
74	65	115	543	9342
74	66	103	526	9371
74	67	101	506	9393
74	68	93	490	9417
74	69	81	479	9440
74	70	76	467	9457
74	71	67	459	9474
74	72	56	450	9494
74	73	48	442	9510
74	74	43	436	9521
74	75	37	430	9533
74	76	29	430	9541
74	77	23	427	9550
74	78	18	424	9558
74	79	14	422	9564
74	80	8	422	9570
74	81	8	422	9570
74	82	5	422	9573
74	83	2	422	9576
74	84	0	422	9578
75	0	100	9900	0
75	1	213	9787	0
75	2	378	9622	0
75	3	617	9383	0
75	4	835	9165	0
75	5	1002	8898	100
75	6	1180	8607	213
75	7	1350	8272	378
75	8	1480	7903	617
75	9	1593	7572	835
75	10	1664	7234	1102
75	11	1684	6923	1393
75	12	1653	6619	1728
75	13	1603	6300	2097
75	14	1583	5989	2428
75	15	1536	5698	2766
75	16	1501	5422	3077
75	17	1495	5124	3381
75	18	1471	4829	3700
75	19	1375	4614	4011
75	20	1269	4429	4302
75	21	1219	4203	4578
75	22	1151	3973	4876
75	23	1047	3782	5171
75	24	1055	3559	5386
75	25	1032	3397	5571
75	26	986	3217	5797
75	27	932	3041	6027
75	28	902	2880	6218
75	29	833	2726	6441
75	30	800	2597	6603
75	31	760	2457	6783
75	32	679	2362	6959
75	33	618	2262	7120
75	34	575	2151	7274
75	35	532	2065	7403
75	36	478	1979	7543
75	37	456	1906	7638
75	38	452	1810	7738
75	39	408	1743	7849
75	40	380	1685	7935
75	41	350	1629	8021
75	42	334	1572	8094
75	43	307	1503	8190
75	44	303	1440	8257
75	45	293	1392	8315
75	46	297	1332	8371
75	47	299	1273	8428
75	48	285	1218	8497
75	49	273	1167	8560
75	50	279	1113	8608
75	51	280	1052	8668
75	52	267	1006	8727
75	53	265	953	8782
75	54	262	905	8833
75	55	262	851	8887
75	56	236	816	8948
75	57	241	765	8994
75	58	235	718	9047
75	59	220	685	9095
75	60	193	658	9149
75	61	187	629	9184
75	62	158	607	9235
75	63	135	583	9282
75	64	125	560	9315
75	65	115	543	9342
75	66	103	526	9371
75	67	101	506	9393
75	68	93	490	9417
75	69	81	479	9440
75	70	76	467	9457
75	71	67	459	9474
75	72	56	450	9494
75	73	48	442	9510
75	74	43	436	9521
75	75	37	430	9533
75	76	29	430	9541
75	77	23	427	9550
75	78	18	424	9558
75	79	14	422	9564
75	80	8	422	9570
75	81	8	422	9570
75	82	5	422	9573
75	83	2	422	9576
75	84	0	422	9578
76	0	100	9900	0
76	1	209	9791	0
76	2	394	9606	0
76	3	609	9391	0
76	4	930	9070	0
76	5	1179	8721	100
76	6	1523	8268	209
76	7	1759	7847	394
76	8	2014	7377	609
76	9	2155	6915	930
76	10	2217	6504	1279
76	11	2188	6080	1732
76	12	2207	5640	2153
76	13	2190	5187	2623
76	14	2157	4758	3085
76	15	2154	4350	3496
76	16	2110	3970	3920
76	17	1966	3674	4360
76	18	1855	3332	4813
76	19	1674	3084	5242
76	20	1509	2841	5650
76	21	1322	2648	6030
76	22	1233	2441	6326
76	23	1083	2249	6668
76	24	1017	2067	6916
76	25	942	1899	7159
76	26	924	1724	7352
76	27	814	1627	7559
76	28	751	1498	7751
76	29	699	1368	7933
76	30	632	1267	8101
76	31	571	1153	8276
76	32	575	1052	8373
76	33	521	977	8502
76	34	466	902	8632
76	35	441	826	8733
76	36	418	735	8847
76	37	396	656	8948
76	38	379	598	9023
76	39	329	573	9098
76	40	297	529	9174
76	41	240	495	9265
76	42	178	478	9344
76	43	131	467	9402
76	44	112	461	9427
76	45	73	456	9471
76	46	49	446	9505
76	47	33	445	9522
76	48	22	445	9533
76	49	18	443	9539
76	50	13	443	9544
76	51	4	442	9554
76	52	3	442	9555
76	53	3	442	9555
76	54	1	442	9557
76	55	1	442	9557
76	56	0	442	9558
77	0	100	9900	0
77	1	209	9791	0
77	2	394	9606	0
77	3	609	9391	0
77	4	930	9070	0
77	5	1179	8721	100
77	6	1523	8268	209
77	7	1759	7847	394
77	8	2014	7377	609
77	9	2155	6915	930
77	10	2217	6504	1279
77	11	2188	6080	1732
77	12	2207	5640	2153
77	13	2190	5187	2623
77	14	2157	4758	3085
77	15	2154	4350	3496
77	16	2110	3970	3920
77	17	1966	3674	4360
77	18	1855	3332	4813
77	19	1674	3084	5242
77	20	1509	2841	5650
77	21	1322	2648	6030
77	22	1233	2441	6326
77	23	1083	2249	6668
77	24	1017	2067	6916
77	25	942	1899	7159
77	26	924	1724	7352
77	27	814	1627	7559
77	28	751	1498	7751
77	29	699	1368	7933
77	30	632	1267	8101
77	31	571	1153	8276
77	32	575	1052	8373
77	33	521	977	8502
77	34	466	902	8632
77	35	441	826	8733
77	36	418	735	8847
77	37	396	656	8948
77	38	379	598	9023
77	39	329	573	9098
77	40	297	529	9174
77	41	240	495	9265
77	42	178	478	9344
77	43	131	467	9402
77	44	112	461	9427
77	45	73	456	9471
77	46	49	446	9505
77	47	33	445	9522
77	48	22	445	9533
77	49	18	443	9539
77	50	13	443	9544
77	51	4	442	9554
77	52	3	442	9555
77	53	3	442	9555
77	54	1	442	9557
77	55	1	442	9557
77	56	0	442	9558
78	0	100	9900	0
78	1	209	9791	0
78	2	394	9606	0
78	3	609	9391	0
78	4	930	9070	0
78	5	1179	8721	100
78	6	1523	8268	209
78	7	1759	7847	394
78	8	2014	7377	609
78	9	2155	6915	930
78	10	2217	6504	1279
78	11	2188	6080	1732
78	12	2207	5640	2153
78	13	2190	5187	2623
78	14	2157	4758	3085
78	15	2154	4350	3496
78	16	2110	3970	3920
78	17	1966	3674	4360
78	18	1855	3332	4813
78	19	1674	3084	5242
78	20	1509	2841	5650
78	21	1322	2648	6030
78	22	1233	2441	6326
78	23	1083	2249	6668
78	24	1017	2067	6916
78	25	942	1899	7159
78	26	924	1724	7352
78	27	814	1627	7559
78	28	751	1498	7751
78	29	699	1368	7933
78	30	632	1267	8101
78	31	571	1153	8276
78	32	575	1052	8373
78	33	521	977	8502
78	34	466	902	8632
78	35	441	826	8733
78	36	418	735	8847
78	37	396	656	8948
78	38	379	598	9023
78	39	329	573	9098
78	40	297	529	9174
78	41	240	495	9265
78	42	178	478	9344
78	43	131	467	9402
78	44	112	461	9427
78	45	73	456	9471
78	46	49	446	9505
78	47	33	445	9522
78	48	22	445	9533
78	49	18	443	9539
78	50	13	443	9544
78	51	4	442	9554
78	52	3	442	9555
78	53	3	442	9555
78	54	1	442	9557
78	55	1	442	9557
78	56	0	442	9558
79	0	100	9900	0
79	1	209	9791	0
79	2	394	9606	0
79	3	609	9391	0
79	4	930	9070	0
79	5	1179	8721	100
79	6	1523	8268	209
79	7	1759	7847	394
79	8	2014	7377	609
79	9	2155	6915	930
79	10	2217	6504	1279
79	11	2188	6080	1732
79	12	2207	5640	2153
79	13	2190	5187	2623
79	14	2157	4758	3085
79	15	2154	4350	3496
79	16	2110	3970	3920
79	17	1966	3674	4360
79	18	1855	3332	4813
79	19	1674	3084	5242
79	20	1509	2841	5650
79	21	1322	2648	6030
79	22	1233	2441	6326
79	23	1083	2249	6668
79	24	1017	2067	6916
79	25	942	1899	7159
79	26	924	1724	7352
79	27	814	1627	7559
79	28	751	1498	7751
79	29	699	1368	7933
79	30	632	1267	8101
79	31	571	1153	8276
79	32	575	1052	8373
79	33	521	977	8502
79	34	466	902	8632
79	35	441	826	8733
79	36	418	735	8847
79	37	396	656	8948
79	38	379	598	9023
79	39	329	573	9098
79	40	297	529	9174
79	41	240	495	9265
79	42	178	478	9344
79	43	131	467	9402
79	44	112	461	9427
79	45	73	456	9471
79	46	49	446	9505
79	47	33	445	9522
79	48	22	445	9533
79	49	18	443	9539
79	50	13	443	9544
79	51	4	442	9554
79	52	3	442	9555
79	53	3	442	9555
79	54	1	442	9557
79	55	1	442	9557
79	56	0	442	9558
80	0	100	9900	0
80	1	209	9791	0
80	2	394	9606	0
80	3	609	9391	0
80	4	930	9070	0
80	5	1179	8721	100
80	6	1523	8268	209
80	7	1759	7847	394
80	8	2014	7377	609
80	9	2155	6915	930
80	10	2217	6504	1279
80	11	2188	6080	1732
80	12	2207	5640	2153
80	13	2190	5187	2623
80	14	2157	4758	3085
80	15	2154	4350	3496
80	16	2110	3970	3920
80	17	1966	3674	4360
80	18	1855	3332	4813
80	19	1674	3084	5242
80	20	1509	2841	5650
80	21	1322	2648	6030
80	22	1233	2441	6326
80	23	1083	2249	6668
80	24	1017	2067	6916
80	25	942	1899	7159
80	26	924	1724	7352
80	27	814	1627	7559
80	28	751	1498	7751
80	29	699	1368	7933
80	30	632	1267	8101
80	31	571	1153	8276
80	32	575	1052	8373
80	33	521	977	8502
80	34	466	902	8632
80	35	441	826	8733
80	36	418	735	8847
80	37	396	656	8948
80	38	379	598	9023
80	39	329	573	9098
80	40	297	529	9174
80	41	240	495	9265
80	42	178	478	9344
80	43	131	467	9402
80	44	112	461	9427
80	45	73	456	9471
80	46	49	446	9505
80	47	33	445	9522
80	48	22	445	9533
80	49	18	443	9539
80	50	13	443	9544
80	51	4	442	9554
80	52	3	442	9555
80	53	3	442	9555
80	54	1	442	9557
80	55	1	442	9557
80	56	0	442	9558
81	0	100	9900	0
81	1	197	9803	0
81	2	331	9669	0
81	3	555	9445	0
81	4	891	9109	0
81	5	1124	8776	100
81	6	1437	8366	197
81	7	1720	7949	331
81	8	1886	7559	555
81	9	2002	7107	891
81	10	2067	6709	1224
81	11	2168	6198	1634
81	12	2112	5837	2051
81	13	2116	5443	2441
81	14	2017	5090	2893
81	15	2037	4672	3291
81	16	1920	4278	3802
81	17	1898	3939	4163
81	18	1837	3606	4557
81	19	1771	3319	4910
81	20	1651	3021	5328
81	21	1531	2747	5722
81	22	1467	2472	6061
81	23	1382	2224	6394
81	24	1330	1989	6681
81	25	1242	1779	6979
81	26	1150	1597	7253
81	27	1021	1451	7528
81	28	949	1275	7776
81	29	855	1134	8011
81	30	762	1017	8221
81	31	666	931	8403
81	32	601	850	8549
81	33	508	767	8725
81	34	427	707	8866
81	35	361	656	8983
81	36	331	600	9069
81	37	290	560	9150
81	38	238	529	9233
81	39	202	505	9293
81	40	161	495	9344
81	41	113	487	9400
81	42	84	476	9440
81	43	60	469	9471
81	44	46	459	9495
81	45	46	449	9505
81	46	42	445	9513
81	47	35	441	9524
81	48	32	437	9531
81	49	25	434	9541
81	50	17	432	9551
81	51	13	432	9555
81	52	9	432	9559
81	53	5	432	9563
81	54	2	432	9566
81	55	0	432	9568
82	0	100	9900	0
82	1	197	9803	0
82	2	331	9669	0
82	3	555	9445	0
82	4	891	9109	0
82	5	1124	8776	100
82	6	1437	8366	197
82	7	1720	7949	331
82	8	1886	7559	555
82	9	2002	7107	891
82	10	2067	6709	1224
82	11	2168	6198	1634
82	12	2112	5837	2051
82	13	2116	5443	2441
82	14	2017	5090	2893
82	15	2037	4672	3291
82	16	1920	4278	3802
82	17	1898	3939	4163
82	18	1837	3606	4557
82	19	1771	3319	4910
82	20	1651	3021	5328
82	21	1531	2747	5722
82	22	1467	2472	6061
82	23	1382	2224	6394
82	24	1330	1989	6681
82	25	1242	1779	6979
82	26	1150	1597	7253
82	27	1021	1451	7528
82	28	949	1275	7776
82	29	855	1134	8011
82	30	762	1017	8221
82	31	666	931	8403
82	32	601	850	8549
82	33	508	767	8725
82	34	427	707	8866
82	35	361	656	8983
82	36	331	600	9069
82	37	290	560	9150
82	38	238	529	9233
82	39	202	505	9293
82	40	161	495	9344
82	41	113	487	9400
82	42	84	476	9440
82	43	60	469	9471
82	44	46	459	9495
82	45	46	449	9505
82	46	42	445	9513
82	47	35	441	9524
82	48	32	437	9531
82	49	25	434	9541
82	50	17	432	9551
82	51	13	432	9555
82	52	9	432	9559
82	53	5	432	9563
82	54	2	432	9566
82	55	0	432	9568
83	0	100	9900	0
83	1	197	9803	0
83	2	331	9669	0
83	3	555	9445	0
83	4	891	9109	0
83	5	1124	8776	100
83	6	1437	8366	197
83	7	1720	7949	331
83	8	1886	7559	555
83	9	2002	7107	891
83	10	2067	6709	1224
83	11	2168	6198	1634
83	12	2112	5837	2051
83	13	2116	5443	2441
83	14	2017	5090	2893
83	15	2037	4672	3291
83	16	1920	4278	3802
83	17	1898	3939	4163
83	18	1837	3606	4557
83	19	1771	3319	4910
83	20	1651	3021	5328
83	21	1531	2747	5722
83	22	1467	2472	6061
83	23	1382	2224	6394
83	24	1330	1989	6681
83	25	1242	1779	6979
83	26	1150	1597	7253
83	27	1021	1451	7528
83	28	949	1275	7776
83	29	855	1134	8011
83	30	762	1017	8221
83	31	666	931	8403
83	32	601	850	8549
83	33	508	767	8725
83	34	427	707	8866
83	35	361	656	8983
83	36	331	600	9069
83	37	290	560	9150
83	38	238	529	9233
83	39	202	505	9293
83	40	161	495	9344
83	41	113	487	9400
83	42	84	476	9440
83	43	60	469	9471
83	44	46	459	9495
83	45	46	449	9505
83	46	42	445	9513
83	47	35	441	9524
83	48	32	437	9531
83	49	25	434	9541
83	50	17	432	9551
83	51	13	432	9555
83	52	9	432	9559
83	53	5	432	9563
83	54	2	432	9566
83	55	0	432	9568
84	0	100	9900	0
84	1	197	9803	0
84	2	331	9669	0
84	3	555	9445	0
84	4	891	9109	0
84	5	1124	8776	100
84	6	1437	8366	197
84	7	1720	7949	331
84	8	1886	7559	555
84	9	2002	7107	891
84	10	2067	6709	1224
84	11	2168	6198	1634
84	12	2112	5837	2051
84	13	2116	5443	2441
84	14	2017	5090	2893
84	15	2037	4672	3291
84	16	1920	4278	3802
84	17	1898	3939	4163
84	18	1837	3606	4557
84	19	1771	3319	4910
84	20	1651	3021	5328
84	21	1531	2747	5722
84	22	1467	2472	6061
84	23	1382	2224	6394
84	24	1330	1989	6681
84	25	1242	1779	6979
84	26	1150	1597	7253
84	27	1021	1451	7528
84	28	949	1275	7776
84	29	855	1134	8011
84	30	762	1017	8221
84	31	666	931	8403
84	32	601	850	8549
84	33	508	767	8725
84	34	427	707	8866
84	35	361	656	8983
84	36	331	600	9069
84	37	290	560	9150
84	38	238	529	9233
84	39	202	505	9293
84	40	161	495	9344
84	41	113	487	9400
84	42	84	476	9440
84	43	60	469	9471
84	44	46	459	9495
84	45	46	449	9505
84	46	42	445	9513
84	47	35	441	9524
84	48	32	437	9531
84	49	25	434	9541
84	50	17	432	9551
84	51	13	432	9555
84	52	9	432	9559
84	53	5	432	9563
84	54	2	432	9566
84	55	0	432	9568
85	0	100	9900	0
85	1	197	9803	0
85	2	331	9669	0
85	3	555	9445	0
85	4	891	9109	0
85	5	1124	8776	100
85	6	1437	8366	197
85	7	1720	7949	331
85	8	1886	7559	555
85	9	2002	7107	891
85	10	2067	6709	1224
85	11	2168	6198	1634
85	12	2112	5837	2051
85	13	2116	5443	2441
85	14	2017	5090	2893
85	15	2037	4672	3291
85	16	1920	4278	3802
85	17	1898	3939	4163
85	18	1837	3606	4557
85	19	1771	3319	4910
85	20	1651	3021	5328
85	21	1531	2747	5722
85	22	1467	2472	6061
85	23	1382	2224	6394
85	24	1330	1989	6681
85	25	1242	1779	6979
85	26	1150	1597	7253
85	27	1021	1451	7528
85	28	949	1275	7776
85	29	855	1134	8011
85	30	762	1017	8221
85	31	666	931	8403
85	32	601	850	8549
85	33	508	767	8725
85	34	427	707	8866
85	35	361	656	8983
85	36	331	600	9069
85	37	290	560	9150
85	38	238	529	9233
85	39	202	505	9293
85	40	161	495	9344
85	41	113	487	9400
85	42	84	476	9440
85	43	60	469	9471
85	44	46	459	9495
85	45	46	449	9505
85	46	42	445	9513
85	47	35	441	9524
85	48	32	437	9531
85	49	25	434	9541
85	50	17	432	9551
85	51	13	432	9555
85	52	9	432	9559
85	53	5	432	9563
85	54	2	432	9566
85	55	0	432	9568
86	0	100	9900	0
86	1	232	9768	0
86	2	452	9548	0
86	3	699	9301	0
86	4	966	9034	0
86	5	1195	8705	100
86	6	1516	8252	232
86	7	1734	7814	452
86	8	1889	7412	699
86	9	2149	6885	966
86	10	2312	6393	1295
86	11	2409	5843	1748
86	12	2453	5361	2186
86	13	2564	4848	2588
86	14	2447	4438	3115
86	15	2323	4070	3607
86	16	2218	3625	4157
86	17	2038	3323	4639
86	18	1847	3001	5152
86	19	1664	2774	5562
86	20	1558	2512	5930
86	21	1341	2284	6375
86	22	1251	2072	6677
86	23	1103	1898	6999
86	24	1034	1740	7226
86	25	944	1568	7488
86	26	880	1404	7716
86	27	828	1244	7928
86	28	775	1123	8102
86	29	733	1007	8260
86	30	660	908	8432
86	31	590	814	8596
86	32	514	730	8756
86	33	469	654	8877
86	34	422	585	8993
86	35	369	539	9092
86	36	302	512	9186
86	37	245	485	9270
86	38	185	469	9346
86	39	120	465	9415
86	40	84	455	9461
86	41	64	448	9488
86	42	46	439	9515
86	43	32	437	9531
86	44	29	436	9535
86	45	19	436	9545
86	46	13	435	9552
86	47	4	435	9561
86	48	2	435	9563
86	49	1	435	9564
86	50	1	435	9564
86	51	0	435	9565
87	0	100	9900	0
87	1	232	9768	0
87	2	452	9548	0
87	3	699	9301	0
87	4	966	9034	0
87	5	1195	8705	100
87	6	1516	8252	232
87	7	1734	7814	452
87	8	1889	7412	699
87	9	2149	6885	966
87	10	2312	6393	1295
87	11	2409	5843	1748
87	12	2453	5361	2186
87	13	2564	4848	2588
87	14	2447	4438	3115
87	15	2323	4070	3607
87	16	2218	3625	4157
87	17	2038	3323	4639
87	18	1847	3001	5152
87	19	1664	2774	5562
87	20	1558	2512	5930
87	21	1341	2284	6375
87	22	1251	2072	6677
87	23	1103	1898	6999
87	24	1034	1740	7226
87	25	944	1568	7488
87	26	880	1404	7716
87	27	828	1244	7928
87	28	775	1123	8102
87	29	733	1007	8260
87	30	660	908	8432
87	31	590	814	8596
87	32	514	730	8756
87	33	469	654	8877
87	34	422	585	8993
87	35	369	539	9092
87	36	302	512	9186
87	37	245	485	9270
87	38	185	469	9346
87	39	120	465	9415
87	40	84	455	9461
87	41	64	448	9488
87	42	46	439	9515
87	43	32	437	9531
87	44	29	436	9535
87	45	19	436	9545
87	46	13	435	9552
87	47	4	435	9561
87	48	2	435	9563
87	49	1	435	9564
87	50	1	435	9564
87	51	0	435	9565
88	0	100	9900	0
88	1	232	9768	0
88	2	452	9548	0
88	3	699	9301	0
88	4	966	9034	0
88	5	1195	8705	100
88	6	1516	8252	232
88	7	1734	7814	452
88	8	1889	7412	699
88	9	2149	6885	966
88	10	2312	6393	1295
88	11	2409	5843	1748
88	12	2453	5361	2186
88	13	2564	4848	2588
88	14	2447	4438	3115
88	15	2323	4070	3607
88	16	2218	3625	4157
88	17	2038	3323	4639
88	18	1847	3001	5152
88	19	1664	2774	5562
88	20	1558	2512	5930
88	21	1341	2284	6375
88	22	1251	2072	6677
88	23	1103	1898	6999
88	24	1034	1740	7226
88	25	944	1568	7488
88	26	880	1404	7716
88	27	828	1244	7928
88	28	775	1123	8102
88	29	733	1007	8260
88	30	660	908	8432
88	31	590	814	8596
88	32	514	730	8756
88	33	469	654	8877
88	34	422	585	8993
88	35	369	539	9092
88	36	302	512	9186
88	37	245	485	9270
88	38	185	469	9346
88	39	120	465	9415
88	40	84	455	9461
88	41	64	448	9488
88	42	46	439	9515
88	43	32	437	9531
88	44	29	436	9535
88	45	19	436	9545
88	46	13	435	9552
88	47	4	435	9561
88	48	2	435	9563
88	49	1	435	9564
88	50	1	435	9564
88	51	0	435	9565
89	0	100	9900	0
89	1	232	9768	0
89	2	452	9548	0
