Trial	Day	Infected	Susceptible	Recovered	Vaccinated
4	80	1	1242	8757	883
4	81	1	1242	8757	884
4	82	1	1242	8757	885
4	83	0	1242	8758	886
5	0	100	9900	0	0
5	1	218	9782	0	77
5	2	399	9601	0	127
5	3	603	9397	0	158
5	4	848	9152	0	211
5	5	1053	8852	95	249
5	6	1242	8540	218	305
5	7	1399	8202	399	336
5	8	1583	7814	603	380
5	9	1724	7428	848	435
5	10	1848	7004	1148	485
5	11	1933	6607	1460	518
5	12	1989	6213	1798	549
5	13	1993	5821	2186	585
5	14	1984	5444	2572	612
5	15	1932	5072	2996	643
5	16	1904	4703	3393	662
5	17	1865	4348	3787	669
5	18	1793	4028	4179	676
5	19	1719	3725	4556	692
5	20	1628	3444	4928	708
5	21	1490	3213	5297	716
5	22	1346	3002	5652	722
5	23	1216	2812	5972	742
5	24	1072	2653	6275	751
5	25	951	2493	6556	762
5	26	860	2353	6787	774
5	27	768	2234	6998	783
5	28	683	2129	7188	788
5	29	617	2036	7347	795
5	30	547	1946	7507	803
5	31	485	1868	7647	808
5	32	443	1791	7766	814
5	33	402	1727	7871	817
5	34	368	1668	7964	818
5	35	317	1629	8054	821
5	36	296	1572	8132	824
5	37	262	1529	8209	824
5	38	240	1487	8273	828
5	39	208	1460	8332	829
5	40	198	1431	8371	830
5	41	171	1401	8428	831
5	42	149	1380	8471	833
5	43	124	1363	8513	835
5	44	110	1350	8540	835
5	45	91	1340	8569	836
5	46	75	1326	8599	837
5	47	61	1319	8620	838
5	48	48	1315	8637	840
5	49	40	1310	8650	840
5	50	38	1302	8660	844
5	51	27	1299	8674	845
5	52	22	1297	8681	845
5	53	18	1297	8685	846
5	54	16	1294	8690	847
5	55	13	1289	8698	848
5	56	13	1286	8701	851
5	57	15	1282	8703	853
5	58	17	1280	8703	854
5	59	17	1277	8706	857
5	60	16	1273	8711	858
5	61	18	1268	8714	858
5	62	19	1263	8718	858
5	63	19	1261	8720	858
5	64	18	1259	8723	859
5	65	18	1255	8727	859
5	66	16	1252	8732	865
5	67	11	1252	8737	865
5	68	10	1251	8739	868
5	69	9	1250	8741	871
5	70	7	1248	8745	872
5	71	5	1247	8748	873
5	72	8	1244	8748	873
5	73	8	1243	8749	874
5	74	7	1243	8750	876
5	75	5	1243	8752	877
5	76	4	1243	8753	879
5	77	1	1243	8756	880
5	78	1	1242	8757	881
5	79	1	1242	8757	883
5	80	1	1242	8757	883
5	81	1	1242	8757	884
5	82	1	1242	8757	885
5	83	0	1242	8758	886
6	0	100	9900	0	0
6	1	218	9782	0	77
6	2	399	9601	0	127
6	3	603	9397	0	158
6	4	848	9152	0	211
6	5	1053	8852	95	249
6	6	1242	8540	218	305
6	7	1399	8202	399	336
6	8	1583	7814	603	380
6	9	1724	7428	848	435
6	10	1848	7004	1148	485
6	11	1933	6607	1460	518
6	12	1989	6213	1798	549
6	13	1993	5821	2186	585
6	14	1984	5444	2572	612
6	15	1932	5072	2996	643
6	16	1904	4703	3393	662
6	17	1865	4348	3787	669
6	18	1793	4028	4179	676
6	19	1719	3725	4556	692
6	20	1628	3444	4928	708
6	21	1490	3213	5297	716
6	22	1346	3002	5652	722
6	23	1216	2812	5972	742
6	24	1072	2653	6275	751
6	25	951	2493	6556	762
6	26	860	2353	6787	774
6	27	768	2234	6998	783
6	28	683	2129	7188	788
6	29	617	2036	7347	795
6	30	547	1946	7507	803
6	31	485	1868	7647	808
6	32	443	1791	7766	814
6	33	402	1727	7871	817
6	34	368	1668	7964	818
6	35	317	1629	8054	821
6	36	296	1572	8132	824
6	37	262	1529	8209	824
6	38	240	1487	8273	828
6	39	208	1460	8332	829
6	40	198	1431	8371	830
6	41	171	1401	8428	831
6	42	149	1380	8471	833
6	43	124	1363	8513	835
6	44	110	1350	8540	835
6	45	91	1340	8569	836
6	46	75	1326	8599	837
6	47	61	1319	8620	838
6	48	48	1315	8637	840
6	49	40	1310	8650	840
6	50	38	1302	8660	844
6	51	27	1299	8674	845
6	52	22	1297	8681	845
6	53	18	1297	8685	846
6	54	16	1294	8690	847
6	55	13	1289	8698	848
6	56	13	1286	8701	851
6	57	15	1282	8703	853
6	58	17	1280	8703	854
6	59	17	1277	8706	857
6	60	16	1273	8711	858
6	61	18	1268	8714	858
6	62	19	1263	8718	858
6	63	19	1261	8720	858
6	64	18	1259	8723	859
6	65	18	1255	8727	859
6	66	16	1252	8732	865
6	67	11	1252	8737	865
6	68	10	1251	8739	868
6	69	9	1250	8741	871
6	70	7	1248	8745	872
6	71	5	1247	8748	873
6	72	8	1244	8748	873
6	73	8	1243	8749	874
6	74	7	1243	8750	876
6	75	5	1243	8752	877
6	76	4	1243	8753	879
6	77	1	1243	8756	880
6	78	1	1242	8757	881
6	79	1	1242	8757	883
6	80	1	1242	8757	883
6	81	1	1242	8757	884
6	82	1	1242	8757	885
6	83	0	1242	8758	886
7	0	100	9900	0	0
7	1	218	9782	0	77
7	2	399	9601	0	127
7	3	603	9397	0	158
7	4	848	9152	0	211
7	5	1053	8852	95	249
7	6	1242	8540	218	305
7	7	1399	8202	399	336
7	8	1583	7814	603	380
7	9	1724	7428	848	435
7	10	1848	7004	1148	485
7	11	1933	6607	1460	518
7	12	1989	6213	1798	549
7	13	1993	5821	2186	585
7	14	1984	5444	2572	612
7	15	1932	5072	2996	643
7	16	1904	4703	3393	662
7	17	1865	4348	3787	669
7	18	1793	4028	4179	676
7	19	1719	3725	4556	692
7	20	1628	3444	4928	708
7	21	1490	3213	5297	716
7	22	1346	3002	5652	722
7	23	1216	2812	5972	742
7	24	1072	2653	6275	751
7	25	951	2493	6556	762
7	26	860	2353	6787	774
7	27	768	2234	6998	783
7	28	683	2129	7188	788
7	29	617	2036	7347	795
7	30	547	1946	7507	803
7	31	485	1868	7647	808
7	32	443	1791	7766	814
7	33	402	1727	7871	817
7	34	368	1668	7964	818
7	35	317	1629	8054	821
7	36	296	1572	8132	824
7	37	262	1529	8209	824
7	38	240	1487	8273	828
7	39	208	1460	8332	829
7	40	198	1431	8371	830
7	41	171	1401	8428	831
7	42	149	1380	8471	833
7	43	124	1363	8513	835
7	44	110	1350	8540	835
7	45	91	1340	8569	836
7	46	75	1326	8599	837
7	47	61	1319	8620	838
7	48	48	1315	8637	840
7	49	40	1310	8650	840
7	50	38	1302	8660	844
7	51	27	1299	8674	845
7	52	22	1297	8681	845
7	53	18	1297	8685	846
7	54	16	1294	8690	847
7	55	13	1289	8698	848
7	56	13	1286	8701	851
7	57	15	1282	8703	853
7	58	17	1280	8703	854
7	59	17	1277	8706	857
7	60	16	1273	8711	858
7	61	18	1268	8714	858
7	62	19	1263	8718	858
7	63	19	1261	8720	858
7	64	18	1259	8723	859
7	65	18	1255	8727	859
7	66	16	1252	8732	865
7	67	11	1252	8737	865
7	68	10	1251	8739	868
7	69	9	1250	8741	871
7	70	7	1248	8745	872
7	71	5	1247	8748	873
7	72	8	1244	8748	873
7	73	8	1243	8749	874
7	74	7	1243	8750	876
7	75	5	1243	8752	877
7	76	4	1243	8753	879
7	77	1	1243	8756	880
7	78	1	1242	8757	881
7	79	1	1242	8757	883
7	80	1	1242	8757	883
7	81	1	1242	8757	884
7	82	1	1242	8757	885
7	83	0	1242	8758	886
8	0	100	9900	0	0
8	1	218	9782	0	77
8	2	399	9601	0	127
8	3	603	9397	0	158
8	4	848	9152	0	211
8	5	1053	8852	95	249
8	6	1242	8540	218	305
8	7	1399	8202	399	336
8	8	1583	7814	603	380
8	9	1724	7428	848	435
8	10	1848	7004	1148	485
8	11	1933	6607	1460	518
8	12	1989	6213	1798	549
8	13	1993	5821	2186	585
8	14	1984	5444	2572	612
8	15	1932	5072	2996	643
8	16	1904	4703	3393	662
8	17	1865	4348	3787	669
8	18	1793	4028	4179	676
8	19	1719	3725	4556	692
8	20	1628	3444	4928	708
8	21	1490	3213	5297	716
8	22	1346	3002	5652	722
8	23	1216	2812	5972	742
8	24	1072	2653	6275	751
8	25	951	2493	6556	762
8	26	860	2353	6787	774
8	27	768	2234	6998	783
8	28	683	2129	7188	788
8	29	617	2036	7347	795
8	30	547	1946	7507	803
8	31	485	1868	7647	808
8	32	443	1791	7766	814
8	33	402	1727	7871	817
8	34	368	1668	7964	818
8	35	317	1629	8054	821
8	36	296	1572	8132	824
8	37	262	1529	8209	824
8	38	240	1487	8273	828
8	39	208	1460	8332	829
8	40	198	1431	8371	830
8	41	171	1401	8428	831
8	42	149	1380	8471	833
8	43	124	1363	8513	835
8	44	110	1350	8540	835
8	45	91	1340	8569	836
8	46	75	1326	8599	837
8	47	61	1319	8620	838
8	48	48	1315	8637	840
8	49	40	1310	8650	840
8	50	38	1302	8660	844
8	51	27	1299	8674	845
8	52	22	1297	8681	845
8	53	18	1297	8685	846
8	54	16	1294	8690	847
8	55	13	1289	8698	848
8	56	13	1286	8701	851
8	57	15	1282	8703	853
8	58	17	1280	8703	854
8	59	17	1277	8706	857
8	60	16	1273	8711	858
8	61	18	1268	8714	858
8	62	19	1263	8718	858
8	63	19	1261	8720	858
8	64	18	1259	8723	859
8	65	18	1255	8727	859
8	66	16	1252	8732	865
8	67	11	1252	8737	865
8	68	10	1251	8739	868
8	69	9	1250	8741	871
8	70	7	1248	8745	872
8	71	5	1247	8748	873
8	72	8	1244	8748	873
8	73	8	1243	8749	874
8	74	7	1243	8750	876
8	75	5	1243	8752	877
8	76	4	1243	8753	879
8	77	1	1243	8756	880
8	78	1	1242	8757	881
8	79	1	1242	8757	883
8	80	1	1242	8757	883
8	81	1	1242	8757	884
8	82	1	1242	8757	885
8	83	0	1242	8758	886
9	0	100	9900	0	0
9	1	226	9774	0	22
9	2	404	9596	0	64
9	3	621	9379	0	156
9	4	886	9114	0	229
9	5	1115	8789	96	254
9	6	1372	8402	226	295
9	7	1682	7914	404	317
9	8	1928	7451	621	348
9	9	2138	6976	886	385
9	10	2291	6498	1211	396
9	11	2394	6008	1598	418
9	12	2418	5496	2086	446
9	13	2415	5036	2549	460
9	14	2389	4587	3024	473
9	15	2315	4183	3502	487
9	16	2244	3764	3992	504
9	17	2103	3393	4504	520
9	18	1994	3042	4964	534
9	19	1843	2744	5413	543
9	20	1715	2468	5817	554
9	21	1535	2229	6236	565
9	22	1364	2029	6607	571
9	23	1187	1855	6958	577
9	24	1032	1712	7256	582
9	25	882	1586	7532	585
9	26	747	1482	7771	589
9	27	639	1390	7971	593
9	28	538	1317	8145	595
9	29	454	1258	8288	595
9	30	382	1204	8414	596
9	31	325	1157	8518	596
9	32	272	1118	8610	597
9	33	232	1085	8683	598
9	34	201	1057	8742	598
9	35	162	1042	8796	600
9	36	126	1031	8843	600
9	37	94	1024	8882	602
9	38	65	1020	8915	604
9	39	42	1015	8943	606
9	40	28	1014	8958	608
9	41	22	1009	8969	609
9	42	15	1009	8976	610
9	43	13	1007	8980	611
9	44	8	1007	8985	612
9	45	8	1006	8986	613
9	46	4	1005	8991	614
9	47	5	1004	8991	616
9	48	3	1004	8993	616
9	49	3	1004	8993	617
9	50	2	1004	8994	618
9	51	2	1003	8995	620
9	52	1	1003	8996	621
9	53	1	1003	8996	621
9	54	1	1003	8996	621
9	55	1	1003	8996	621
9	56	0	1003	8997	621
10	0	100	9900	0	0
10	1	226	9774	0	22
10	2	404	9596	0	64
10	3	621	9379	0	156
10	4	886	9114	0	229
10	5	1115	8789	96	254
10	6	1372	8402	226	295
10	7	1682	7914	404	317
10	8	1928	7451	621	348
10	9	2138	6976	886	385
10	10	2291	6498	1211	396
10	11	2394	6008	1598	418
10	12	2418	5496	2086	446
10	13	2415	5036	2549	460
10	14	2389	4587	3024	473
10	15	2315	4183	3502	487
10	16	2244	3764	3992	504
10	17	2103	3393	4504	520
10	18	1994	3042	4964	534
10	19	1843	2744	5413	543
10	20	1715	2468	5817	554
10	21	1535	2229	6236	565
10	22	1364	2029	6607	571
10	23	1187	1855	6958	577
10	24	1032	1712	7256	582
10	25	882	1586	7532	585
10	26	747	1482	7771	589
10	27	639	1390	7971	593
10	28	538	1317	8145	595
10	29	454	1258	8288	595
10	30	382	1204	8414	596
10	31	325	1157	8518	596
10	32	272	1118	8610	597
10	33	232	1085	8683	598
10	34	201	1057	8742	598
10	35	162	1042	8796	600
10	36	126	1031	8843	600
10	37	94	1024	8882	602
10	38	65	1020	8915	604
10	39	42	1015	8943	606
10	40	28	1014	8958	608
10	41	22	1009	8969	609
10	42	15	1009	8976	610
10	43	13	1007	8980	611
10	44	8	1007	8985	612
10	45	8	1006	8986	613
10	46	4	1005	8991	614
10	47	5	1004	8991	616
10	48	3	1004	8993	616
10	49	3	1004	8993	617
10	50	2	1004	8994	618
10	51	2	1003	8995	620
10	52	1	1003	8996	621
10	53	1	1003	8996	621
10	54	1	1003	8996	621
10	55	1	1003	8996	621
10	56	0	1003	8997	621
11	0	100	9900	0	0
11	1	226	9774	0	22
11	2	404	9596	0	64
11	3	621	9379	0	156
11	4	886	9114	0	229
11	5	1115	8789	96	254
11	6	1372	8402	226	295
11	7	1682	7914	404	317
11	8	1928	7451	621	348
11	9	2138	6976	886	385
11	10	2291	6498	1211	396
11	11	2394	6008	1598	418
11	12	2418	5496	2086	446
11	13	2415	5036	2549	460
11	14	2389	4587	3024	473
11	15	2315	4183	3502	487
11	16	2244	3764	3992	504
11	17	2103	3393	4504	520
11	18	1994	3042	4964	534
11	19	1843	2744	5413	543
11	20	1715	2468	5817	554
11	21	1535	2229	6236	565
11	22	1364	2029	6607	571
11	23	1187	1855	6958	577
11	24	1032	1712	7256	582
11	25	882	1586	7532	585
11	26	747	1482	7771	589
11	27	639	1390	7971	593
11	28	538	1317	8145	595
11	29	454	1258	8288	595
11	30	382	1204	8414	596
11	31	325	1157	8518	596
11	32	272	1118	8610	597
11	33	232	1085	8683	598
11	34	201	1057	8742	598
11	35	162	1042	8796	600
11	36	126	1031	8843	600
11	37	94	1024	8882	602
11	38	65	1020	8915	604
11	39	42	1015	8943	606
11	40	28	1014	8958	608
11	41	22	1009	8969	609
11	42	15	1009	8976	610
11	43	13	1007	8980	611
11	44	8	1007	8985	612
11	45	8	1006	8986	613
11	46	4	1005	8991	614
11	47	5	1004	8991	616
11	48	3	1004	8993	616
11	49	3	1004	8993	617
11	50	2	1004	8994	618
11	51	2	1003	8995	620
11	52	1	1003	8996	621
11	53	1	1003	8996	621
11	54	1	1003	8996	621
11	55	1	1003	8996	621
11	56	0	1003	8997	621
12	0	100	9900	0	0
12	1	226	9774	0	22
12	2	404	9596	0	64
12	3	621	9379	0	156
12	4	886	9114	0	229
12	5	1115	8789	96	254
12	6	1372	8402	226	295
12	7	1682	7914	404	317
12	8	1928	7451	621	348
12	9	2138	6976	886	385
12	10	2291	6498	1211	396
12	11	2394	6008	1598	418
12	12	2418	5496	2086	446
12	13	2415	5036	2549	460
12	14	2389	4587	3024	473
12	15	2315	4183	3502	487
12	16	2244	3764	3992	504
12	17	2103	3393	4504	520
12	18	1994	3042	4964	534
12	19	1843	2744	5413	543
12	20	1715	2468	5817	554
12	21	1535	2229	6236	565
12	22	1364	2029	6607	571
12	23	1187	1855	6958	577
12	24	1032	1712	7256	582
12	25	882	1586	7532	585
12	26	747	1482	7771	589
12	27	639	1390	7971	593
12	28	538	1317	8145	595
12	29	454	1258	8288	595
12	30	382	1204	8414	596
12	31	325	1157	8518	596
12	32	272	1118	8610	597
12	33	232	1085	8683	598
12	34	201	1057	8742	598
12	35	162	1042	8796	600
12	36	126	1031	8843	600
12	37	94	1024	8882	602
12	38	65	1020	8915	604
12	39	42	1015	8943	606
12	40	28	1014	8958	608
12	41	22	1009	8969	609
12	42	15	1009	8976	610
12	43	13	1007	8980	611
12	44	8	1007	8985	612
12	45	8	1006	8986	613
12	46	4	1005	8991	614
12	47	5	1004	8991	616
12	48	3	1004	8993	616
12	49	3	1004	8993	617
12	50	2	1004	8994	618
12	51	2	1003	8995	620
12	52	1	1003	8996	621
12	53	1	1003	8996	621
12	54	1	1003	8996	621
12	55	1	1003	8996	621
12	56	0	1003	8997	621
13	0	100	9900	0	0
13	1	226	9774	0	22
13	2	404	9596	0	64
13	3	621	9379	0	156
13	4	886	9114	0	229
13	5	1115	8789	96	254
13	6	1372	8402	226	295
13	7	1682	7914	404	317
13	8	1928	7451	621	348
13	9	2138	6976	886	385
13	10	2291	6498	1211	396
13	11	2394	6008	1598	418
13	12	2418	5496	2086	446
13	13	2415	5036	2549	460
13	14	2389	4587	3024	473
13	15	2315	4183	3502	487
13	16	2244	3764	3992	504
13	17	2103	3393	4504	520
13	18	1994	3042	4964	534
13	19	1843	2744	5413	543
13	20	1715	2468	5817	554
13	21	1535	2229	6236	565
13	22	1364	2029	6607	571
13	23	1187	1855	6958	577
13	24	1032	1712	7256	582
13	25	882	1586	7532	585
13	26	747	1482	7771	589
13	27	639	1390	7971	593
13	28	538	1317	8145	595
13	29	454	1258	8288	595
13	30	382	1204	8414	596
13	31	325	1157	8518	596
13	32	272	1118	8610	597
13	33	232	1085	8683	598
13	34	201	1057	8742	598
13	35	162	1042	8796	600
13	36	126	1031	8843	600
13	37	94	1024	8882	602
13	38	65	1020	8915	604
13	39	42	1015	8943	606
13	40	28	1014	8958	608
13	41	22	1009	8969	609
13	42	15	1009	8976	610
13	43	13	1007	8980	611
13	44	8	1007	8985	612
13	45	8	1006	8986	613
13	46	4	1005	8991	614
13	47	5	1004	8991	616
13	48	3	1004	8993	616
13	49	3	1004	8993	617
13	50	2	1004	8994	618
13	51	2	1003	8995	620
13	52	1	1003	8996	621
13	53	1	1003	8996	621
13	54	1	1003	8996	621
13	55	1	1003	8996	621
13	56	0	1003	8997	621
14	0	100	9900	0	0
14	1	220	9780	0	54
14	2	411	9589	0	122
14	3	662	9338	0	161
14	4	951	9049	0	220
14	5	1171	8729	100	265
14	6	1389	8391	220	317
14	7	1587	8002	411	332
14	8	1758	7580	662	365
14	9	1896	7153	951	384
14	10	1941	6788	1271	420
14	11	1988	6403	1609	447
14	12	1973	6029	1998	457
14	13	1922	5658	2420	487
14	14	1849	5304	2847	512
14	15	1847	4941	3212	530
14	16	1777	4626	3597	546
14	17	1656	4373	3971	563
14	18	1554	4104	4342	580
14	19	1478	3826	4696	593
14	20	1344	3597	5059	613
14	21	1225	3401	5374	629
14	22	1170	3203	5627	646
14	23	1088	3016	5896	656
14	24	949	2877	6174	664
14	25	846	2751	6403	670
14	26	766	2635	6599	681
14	27	655	2548	6797	691
14	28	576	2440	6984	697
14	29	530	2347	7123	705
14	30	481	2270	7249	708
14	31	434	2201	7365	713
14	32	412	2136	7452	721
14	33	374	2066	7560	725
14	34	334	2013	7653	729
14	35	303	1967	7730	734
14	36	286	1915	7799	739
14	37	257	1879	7864	745
14	38	221	1845	7934	751
14	39	191	1822	7987	753
14	40	161	1806	8033	757
14	41	127	1788	8085	761
14	42	113	1766	8121	765
14	43	102	1743	8155	770
14	44	93	1729	8178	775
14	45	96	1710	8194	778
14	46	102	1686	8212	780
14	47	96	1670	8234	785
14	48	96	1647	8257	791
14	49	106	1623	8271	792
14	50	108	1602	8290	793
14	51	106	1580	8314	796
14	52	117	1553	8330	799
14	53	119	1528	8353	801
14	54	116	1507	8377	803
14	55	114	1488	8398	804
14	56	113	1467	8420	807
14	57	107	1446	8447	812
14	58	103	1425	8472	815
14	59	94	1413	8493	815
14	60	93	1395	8512	817
14	61	82	1385	8533	821
14	62	76	1370	8554	823
14	63	70	1355	8575	825
14	64	68	1345	8587	826
14	65	60	1335	8605	826
14	66	65	1320	8615	828
14	67	59	1311	8630	829
14	68	50	1305	8645	830
14	69	46	1299	8655	831
14	70	42	1293	8665	833
14	71	32	1288	8680	835
14	72	25	1286	8689	839
14	73	21	1284	8695	839
14	74	20	1279	8701	840
14	75	19	1274	8707	841
14	76	15	1273	8712	844
14	77	16	1270	8714	846
14	78	15	1269	8716	846
14	79	12	1267	8721	847
14	80	8	1266	8726	849
14	81	8	1265	8727	851
14	82	7	1263	8730	851
14	83	7	1262	8731	852
14	84	6	1261	8733	853
14	85	7	1259	8734	854
14	86	6	1259	8735	857
14	87	6	1257	8737	858
14	88	5	1257	8738	859
14	89	5	1256	8739	859
14	90	3	1256	8741	860
14	91	3	1256	8741	861
14	92	2	1255	8743	862
14	93	2	1255	8743	862
14	94	1	1255	8744	862
14	95	1	1255	8744	863
14	96	1	1255	8744	864
14	97	0	1255	8745	865
15	0	100	9900	0	0
15	1	220	9780	0	54
