Trial	Day	Infected	Susceptible	Recovered	Vaccinated
2	40	9	5243	4748	4020
2	41	3	5243	4754	4045
2	42	0	5243	4757	4069
3	0	100	9900	0	0
3	1	234	9766	0	284
3	2	418	9582	0	532
3	3	623	9377	0	799
3	4	878	9122	0	1026
3	5	1094	8806	100	1298
3	6	1244	8522	234	1451
3	7	1399	8183	418	1622
3	8	1500	7877	623	1830
3	9	1545	7577	878	1994
3	10	1507	7299	1194	2145
3	11	1473	7049	1478	2298
3	12	1368	6815	1817	2425
3	13	1307	6570	2123	2533
3	14	1203	6374	2423	2642
3	15	1066	6233	2701	2734
3	16	969	6080	2951	2805
3	17	857	5958	3185	2885
3	18	727	5843	3430	2981
3	19	617	5757	3626	3053
3	20	554	5679	3767	3129
3	21	465	5615	3920	3185
3	22	406	5552	4042	3241
3	23	347	5496	4157	3306
3	24	304	5453	4243	3355
3	25	260	5419	4321	3422
3	26	222	5393	4385	3481
3	27	191	5361	4448	3530
3	28	163	5333	4504	3583
3	29	142	5311	4547	3625
3	30	129	5290	4581	3678
3	31	119	5274	4607	3723
3	32	95	5266	4639	3769
3	33	73	5260	4667	3811
3	34	57	5254	4689	3861
3	35	38	5252	4710	3893
3	36	28	5246	4726	3916
3	37	23	5243	4734	3952
3	38	17	5243	4740	3973
3	39	11	5243	4746	3998
3	40	9	5243	4748	4020
3	41	3	5243	4754	4045
3	42	0	5243	4757	4069
4	0	100	9900	0	0
4	1	216	9784	0	339
4	2	368	9632	0	607
4	3	567	9433	0	873
4	4	817	9183	0	1137
4	5	993	8907	100	1403
4	6	1149	8635	216	1640
4	7	1288	8344	368	1854
4	8	1378	8055	567	2077
4	9	1385	7798	817	2260
4	10	1381	7526	1093	2426
4	11	1361	7274	1365	2555
4	12	1320	7024	1656	2687
4	13	1247	6808	1945	2806
4	14	1187	6611	2202	2909
4	15	1071	6455	2474	3016
4	16	997	6277	2726	3095
4	17	883	6141	2976	3189
4	18	759	6049	3192	3279
4	19	655	5956	3389	3358
4	20	562	5893	3545	3431
4	21	432	5845	3723	3493
4	22	337	5804	3859	3556
4	23	280	5769	3951	3610
4	24	224	5732	4044	3681
4	25	191	5702	4107	3730
4	26	165	5680	4155	3790
4	27	142	5662	4196	3845
4	28	129	5640	4231	3897
4	29	106	5626	4268	3955
4	30	86	5616	4298	3994
4	31	77	5603	4320	4049
4	32	64	5598	4338	4087
4	33	48	5592	4360	4119
4	34	39	5587	4374	4155
4	35	32	5584	4384	4193
4	36	20	5583	4397	4224
4	37	19	5579	4402	4268
4	38	19	5573	4408	4304
4	39	15	5572	4413	4338
4	40	14	5570	4416	4374
4	41	19	5564	4417	4408
4	42	15	5564	4421	4437
4	43	10	5563	4427	4471
4	44	9	5563	4428	4506
4	45	7	5563	4430	4527
4	46	2	5562	4436	4549
4	47	2	5562	4436	4580
4	48	1	5562	4437	4603
4	49	2	5561	4437	4620
4	50	2	5561	4437	4642
4	51	1	5561	4438	4657
4	52	1	5561	4438	4677
4	53	1	5561	4438	4696
4	54	0	5561	4439	4718
5	0	100	9900	0	0
5	1	216	9784	0	339
5	2	368	9632	0	607
5	3	567	9433	0	873
5	4	817	9183	0	1137
5	5	993	8907	100	1403
5	6	1149	8635	216	1640
5	7	1288	8344	368	1854
5	8	1378	8055	567	2077
5	9	1385	7798	817	2260
5	10	1381	7526	1093	2426
5	11	1361	7274	1365	2555
5	12	1320	7024	1656	2687
5	13	1247	6808	1945	2806
5	14	1187	6611	2202	2909
5	15	1071	6455	2474	3016
5	16	997	6277	2726	3095
5	17	883	6141	2976	3189
5	18	759	6049	3192	3279
5	19	655	5956	3389	3358
5	20	562	5893	3545	3431
5	21	432	5845	3723	3493
5	22	337	5804	3859	3556
5	23	280	5769	3951	3610
5	24	224	5732	4044	3681
5	25	191	5702	4107	3730
5	26	165	5680	4155	3790
5	27	142	5662	4196	3845
5	28	129	5640	4231	3897
5	29	106	5626	4268	3955
5	30	86	5616	4298	3994
5	31	77	5603	4320	4049
5	32	64	5598	4338	4087
5	33	48	5592	4360	4119
5	34	39	5587	4374	4155
5	35	32	5584	4384	4193
5	36	20	5583	4397	4224
5	37	19	5579	4402	4268
5	38	19	5573	4408	4304
5	39	15	5572	4413	4338
5	40	14	5570	4416	4374
5	41	19	5564	4417	4408
5	42	15	5564	4421	4437
5	43	10	5563	4427	4471
5	44	9	5563	4428	4506
5	45	7	5563	4430	4527
5	46	2	5562	4436	4549
5	47	2	5562	4436	4580
5	48	1	5562	4437	4603
5	49	2	5561	4437	4620
5	50	2	5561	4437	4642
5	51	1	5561	4438	4657
5	52	1	5561	4438	4677
5	53	1	5561	4438	4696
5	54	0	5561	4439	4718
6	0	100	9900	0	0
6	1	216	9784	0	339
6	2	368	9632	0	607
6	3	567	9433	0	873
6	4	817	9183	0	1137
6	5	993	8907	100	1403
6	6	1149	8635	216	1640
6	7	1288	8344	368	1854
6	8	1378	8055	567	2077
6	9	1385	7798	817	2260
6	10	1381	7526	1093	2426
6	11	1361	7274	1365	2555
6	12	1320	7024	1656	2687
6	13	1247	6808	1945	2806
6	14	1187	6611	2202	2909
6	15	1071	6455	2474	3016
6	16	997	6277	2726	3095
6	17	883	6141	2976	3189
6	18	759	6049	3192	3279
6	19	655	5956	3389	3358
6	20	562	5893	3545	3431
6	21	432	5845	3723	3493
6	22	337	5804	3859	3556
6	23	280	5769	3951	3610
6	24	224	5732	4044	3681
6	25	191	5702	4107	3730
6	26	165	5680	4155	3790
6	27	142	5662	4196	3845
6	28	129	5640	4231	3897
6	29	106	5626	4268	3955
6	30	86	5616	4298	3994
6	31	77	5603	4320	4049
6	32	64	5598	4338	4087
6	33	48	5592	4360	4119
6	34	39	5587	4374	4155
6	35	32	5584	4384	4193
6	36	20	5583	4397	4224
6	37	19	5579	4402	4268
6	38	19	5573	4408	4304
6	39	15	5572	4413	4338
6	40	14	5570	4416	4374
6	41	19	5564	4417	4408
6	42	15	5564	4421	4437
6	43	10	5563	4427	4471
6	44	9	5563	4428	4506
6	45	7	5563	4430	4527
6	46	2	5562	4436	4549
6	47	2	5562	4436	4580
6	48	1	5562	4437	4603
6	49	2	5561	4437	4620
6	50	2	5561	4437	4642
6	51	1	5561	4438	4657
6	52	1	5561	4438	4677
6	53	1	5561	4438	4696
6	54	0	5561	4439	4718
7	0	100	9900	0	0
7	1	216	9784	0	339
7	2	368	9632	0	607
7	3	567	9433	0	873
7	4	817	9183	0	1137
7	5	993	8907	100	1403
7	6	1149	8635	216	1640
7	7	1288	8344	368	1854
7	8	1378	8055	567	2077
7	9	1385	7798	817	2260
7	10	1381	7526	1093	2426
7	11	1361	7274	1365	2555
7	12	1320	7024	1656	2687
7	13	1247	6808	1945	2806
7	14	1187	6611	2202	2909
7	15	1071	6455	2474	3016
7	16	997	6277	2726	3095
7	17	883	6141	2976	3189
7	18	759	6049	3192	3279
7	19	655	5956	3389	3358
7	20	562	5893	3545	3431
7	21	432	5845	3723	3493
7	22	337	5804	3859	3556
7	23	280	5769	3951	3610
7	24	224	5732	4044	3681
7	25	191	5702	4107	3730
7	26	165	5680	4155	3790
7	27	142	5662	4196	3845
7	28	129	5640	4231	3897
7	29	106	5626	4268	3955
7	30	86	5616	4298	3994
7	31	77	5603	4320	4049
7	32	64	5598	4338	4087
7	33	48	5592	4360	4119
7	34	39	5587	4374	4155
7	35	32	5584	4384	4193
7	36	20	5583	4397	4224
7	37	19	5579	4402	4268
7	38	19	5573	4408	4304
7	39	15	5572	4413	4338
7	40	14	5570	4416	4374
7	41	19	5564	4417	4408
7	42	15	5564	4421	4437
7	43	10	5563	4427	4471
7	44	9	5563	4428	4506
7	45	7	5563	4430	4527
7	46	2	5562	4436	4549
7	47	2	5562	4436	4580
7	48	1	5562	4437	4603
7	49	2	5561	4437	4620
7	50	2	5561	4437	4642
7	51	1	5561	4438	4657
7	52	1	5561	4438	4677
7	53	1	5561	4438	4696
7	54	0	5561	4439	4718
8	0	100	9900	0	0
8	1	216	9784	0	339
8	2	368	9632	0	607
8	3	567	9433	0	873
8	4	817	9183	0	1137
8	5	993	8907	100	1403
8	6	1149	8635	216	1640
8	7	1288	8344	368	1854
8	8	1378	8055	567	2077
8	9	1385	7798	817	2260
8	10	1381	7526	1093	2426
8	11	1361	7274	1365	2555
8	12	1320	7024	1656	2687
8	13	1247	6808	1945	2806
8	14	1187	6611	2202	2909
8	15	1071	6455	2474	3016
8	16	997	6277	2726	3095
8	17	883	6141	2976	3189
8	18	759	6049	3192	3279
8	19	655	5956	3389	3358
8	20	562	5893	3545	3431
8	21	432	5845	3723	3493
8	22	337	5804	3859	3556
8	23	280	5769	3951	3610
8	24	224	5732	4044	3681
8	25	191	5702	4107	3730
8	26	165	5680	4155	3790
8	27	142	5662	4196	3845
8	28	129	5640	4231	3897
8	29	106	5626	4268	3955
8	30	86	5616	4298	3994
8	31	77	5603	4320	4049
8	32	64	5598	4338	4087
8	33	48	5592	4360	4119
8	34	39	5587	4374	4155
8	35	32	5584	4384	4193
8	36	20	5583	4397	4224
8	37	19	5579	4402	4268
8	38	19	5573	4408	4304
8	39	15	5572	4413	4338
8	40	14	5570	4416	4374
8	41	19	5564	4417	4408
8	42	15	5564	4421	4437
8	43	10	5563	4427	4471
8	44	9	5563	4428	4506
8	45	7	5563	4430	4527
8	46	2	5562	4436	4549
8	47	2	5562	4436	4580
8	48	1	5562	4437	4603
8	49	2	5561	4437	4620
8	50	2	5561	4437	4642
8	51	1	5561	4438	4657
8	52	1	5561	4438	4677
8	53	1	5561	4438	4696
8	54	0	5561	4439	4718
9	0	100	9900	0	0
9	1	229	9771	0	388
9	2	382	9618	0	621
9	3	580	9420	0	935
9	4	804	9196	0	1177
9	5	938	8962	100	1414
9	6	1074	8697	229	1605
9	7	1196	8422	382	1792
9	8	1275	8145	580	2000
9	9	1291	7905	804	2185
9	10	1285	7677	1038	2337
9	11	1238	7459	1303	2488
9	12	1164	7258	1578	2615
9	13	1079	7066	1855	2720
9	14	1016	6889	2095	2832
9	15	941	6736	2323	2949
9	16	860	6599	2541	3052
9	17	763	6495	2742	3143
9	18	661	6405	2934	3228
9	19	555	6334	3111	3304
9	20	461	6275	3264	3375
9	21	371	6228	3401	3449
9	22	311	6184	3505	3523
9	23	258	6147	3595	3593
9	24	213	6121	3666	3663
9	25	181	6094	3725	3744
9	26	152	6076	3772	3810
9	27	121	6063	3816	3869
9	28	102	6045	3853	3938
9	29	88	6033	3879	4005
9	30	70	6024	3906	4062
9	31	57	6019	3924	4114
9	32	49	6014	3937	4161
9	33	35	6010	3955	4212
9	34	25	6008	3967	4263
9	35	16	6008	3976	4306
9	36	13	6006	3981	4347
9	37	9	6005	3986	4390
9	38	5	6005	3990	4431
9	39	3	6005	3992	4471
9	40	3	6005	3992	4509
9	41	2	6004	3994	4542
9	42	1	6004	3995	4582
9	43	1	6004	3995	4621
9	44	1	6004	3995	4650
9	45	1	6004	3995	4684
9	46	0	6004	3996	4716
10	0	100	9900	0	0
10	1	229	9771	0	388
10	2	382	9618	0	621
10	3	580	9420	0	935
10	4	804	9196	0	1177
10	5	938	8962	100	1414
10	6	1074	8697	229	1605
10	7	1196	8422	382	1792
10	8	1275	8145	580	2000
10	9	1291	7905	804	2185
10	10	1285	7677	1038	2337
10	11	1238	7459	1303	2488
10	12	1164	7258	1578	2615
10	13	1079	7066	1855	2720
10	14	1016	6889	2095	2832
10	15	941	6736	2323	2949
10	16	860	6599	2541	3052
10	17	763	6495	2742	3143
10	18	661	6405	2934	3228
10	19	555	6334	3111	3304
10	20	461	6275	3264	3375
10	21	371	6228	3401	3449
10	22	311	6184	3505	3523
10	23	258	6147	3595	3593
10	24	213	6121	3666	3663
10	25	181	6094	3725	3744
10	26	152	6076	3772	3810
10	27	121	6063	3816	3869
10	28	102	6045	3853	3938
10	29	88	6033	3879	4005
10	30	70	6024	3906	4062
10	31	57	6019	3924	4114
10	32	49	6014	3937	4161
10	33	35	6010	3955	4212
10	34	25	6008	3967	4263
10	35	16	6008	3976	4306
10	36	13	6006	3981	4347
10	37	9	6005	3986	4390
10	38	5	6005	3990	4431
10	39	3	6005	3992	4471
10	40	3	6005	3992	4509
10	41	2	6004	3994	4542
10	42	1	6004	3995	4582
10	43	1	6004	3995	4621
10	44	1	6004	3995	4650
10	45	1	6004	3995	4684
10	46	0	6004	3996	4716
11	0	100	9900	0	0
11	1	229	9771	0	388
11	2	382	9618	0	621
11	3	580	9420	0	935
11	4	804	9196	0	1177
11	5	938	8962	100	1414
11	6	1074	8697	229	1605
11	7	1196	8422	382	1792
11	8	1275	8145	580	2000
11	9	1291	7905	804	2185
11	10	1285	7677	1038	2337
11	11	1238	7459	1303	2488
11	12	1164	7258	1578	2615
11	13	1079	7066	1855	2720
11	14	1016	6889	2095	2832
11	15	941	6736	2323	2949
11	16	860	6599	2541	3052
11	17	763	6495	2742	3143
11	18	661	6405	2934	3228
11	19	555	6334	3111	3304
11	20	461	6275	3264	3375
11	21	371	6228	3401	3449
11	22	311	6184	3505	3523
11	23	258	6147	3595	3593
11	24	213	6121	3666	3663
11	25	181	6094	3725	3744
11	26	152	6076	3772	3810
11	27	121	6063	3816	3869
11	28	102	6045	3853	3938
11	29	88	6033	3879	4005
11	30	70	6024	3906	4062
11	31	57	6019	3924	4114
11	32	49	6014	3937	4161
11	33	35	6010	3955	4212
11	34	25	6008	3967	4263
11	35	16	6008	3976	4306
11	36	13	6006	3981	4347
11	37	9	6005	3986	4390
11	38	5	6005	3990	4431
11	39	3	6005	3992	4471
11	40	3	6005	3992	4509
11	41	2	6004	3994	4542
11	42	1	6004	3995	4582
11	43	1	6004	3995	4621
11	44	1	6004	3995	4650
11	45	1	6004	3995	4684
11	46	0	6004	3996	4716
12	0	100	9900	0	0
12	1	229	9771	0	388
12	2	382	9618	0	621
12	3	580	9420	0	935
12	4	804	9196	0	1177
12	5	938	8962	100	1414
12	6	1074	8697	229	1605
12	7	1196	8422	382	1792
12	8	1275	8145	580	2000
12	9	1291	7905	804	2185
12	10	1285	7677	1038	2337
12	11	1238	7459	1303	2488
12	12	1164	7258	1578	2615
12	13	1079	7066	1855	2720
12	14	1016	6889	2095	2832
12	15	941	6736	2323	2949
12	16	860	6599	2541	3052
12	17	763	6495	2742	3143
12	18	661	6405	2934	3228
12	19	555	6334	3111	3304
12	20	461	6275	3264	3375
12	21	371	6228	3401	3449
12	22	311	6184	3505	3523
12	23	258	6147	3595	3593
12	24	213	6121	3666	3663
12	25	181	6094	3725	3744
12	26	152	6076	3772	3810
12	27	121	6063	3816	3869
12	28	102	6045	3853	3938
12	29	88	6033	3879	4005
12	30	70	6024	3906	4062
12	31	57	6019	3924	4114
12	32	49	6014	3937	4161
12	33	35	6010	3955	4212
12	34	25	6008	3967	4263
12	35	16	6008	3976	4306
12	36	13	6006	3981	4347
12	37	9	6005	3986	4390
12	38	5	6005	3990	4431
12	39	3	6005	3992	4471
12	40	3	6005	3992	4509
12	41	2	6004	3994	4542
12	42	1	6004	3995	4582
12	43	1	6004	3995	4621
12	44	1	6004	3995	4650
12	45	1	6004	3995	4684
12	46	0	6004	3996	4716
13	0	100	9900	0	0
13	1	229	9771	0	388
13	2	382	9618	0	621
13	3	580	9420	0	935
13	4	804	9196	0	1177
13	5	938	8962	100	1414
13	6	1074	8697	229	1605
13	7	1196	8422	382	1792
13	8	1275	8145	580	2000
13	9	1291	7905	804	2185
13	10	1285	7677	1038	2337
13	11	1238	7459	1303	2488
13	12	1164	7258	1578	2615
13	13	1079	7066	1855	2720
13	14	1016	6889	2095	2832
13	15	941	6736	2323	2949
13	16	860	6599	2541	3052
13	17	763	6495	2742	3143
13	18	661	6405	2934	3228
13	19	555	6334	3111	3304
13	20	461	6275	3264	3375
13	21	371	6228	3401	3449
13	22	311	6184	3505	3523
13	23	258	6147	3595	3593
13	24	213	6121	3666	3663
13	25	181	6094	3725	3744
13	26	152	6076	3772	3810
13	27	121	6063	3816	3869
13	28	102	6045	3853	3938
13	29	88	6033	3879	4005
13	30	70	6024	3906	4062
13	31	57	6019	3924	4114
13	32	49	6014	3937	4161
13	33	35	6010	3955	4212
13	34	25	6008	3967	4263
13	35	16	6008	3976	4306
13	36	13	6006	3981	4347
13	37	9	6005	3986	4390
13	38	5	6005	3990	4431
13	39	3	6005	3992	4471
13	40	3	6005	3992	4509
13	41	2	6004	3994	4542
13	42	1	6004	3995	4582
13	43	1	6004	3995	4621
13	44	1	6004	3995	4650
13	45	1	6004	3995	4684
13	46	0	6004	3996	4716
14	0	100	9900	0	0
14	1	229	9771	0	388
14	2	382	9618	0	621
14	3	580	9420	0	935
14	4	804	9196	0	1177
14	5	938	8962	100	1414
14	6	1074	8697	229	1605
14	7	1196	8422	382	1792
14	8	1275	8145	580	2000
14	9	1291	7905	804	2185
14	10	1285	7677	1038	2337
14	11	1238	7459	1303	2488
14	12	1164	7258	1578	2615
14	13	1079	7066	1855	2720
14	14	1016	6889	2095	2832
14	15	941	6736	2323	2949
14	16	860	6599	2541	3052
14	17	763	6495	2742	3143
14	18	661	6405	2934	3228
14	19	555	6334	3111	3304
14	20	461	6275	3264	3375
14	21	371	6228	3401	3449
14	22	311	6184	3505	3523
14	23	258	6147	3595	3593
14	24	213	6121	3666	3663
14	25	181	6094	3725	3744
14	26	152	6076	3772	3810
14	27	121	6063	3816	3869
14	28	102	6045	3853	3938
14	29	88	6033	3879	4005
14	30	70	6024	3906	4062
14	31	57	6019	3924	4114
14	32	49	6014	3937	4161
14	33	35	6010	3955	4212
14	34	25	6008	3967	4263
14	35	16	6008	3976	4306
14	36	13	6006	3981	4347
14	37	9	6005	3986	4390
14	38	5	6005	3990	4431
14	39	3	6005	3992	4471
14	40	3	6005	3992	4509
14	41	2	6004	3994	4542
14	42	1	6004	3995	4582
14	43	1	6004	3995	4621
14	44	1	6004	3995	4650
14	45	1	6004	3995	4684
14	46	0	6004	3996	4716
15	0	100	9900	0	0
15	1	215	9785	0	258
15	2	380	9620	0	490
15	3	571	9429	0	761
15	4	818	9182	0	995
15	5	982	8918	100	1260
15	6	1163	8622	215	1508
15	7	1295	8325	380	1651
15	8	1408	8021	571	1816
15	9	1418	7764	818	2031
15	10	1427	7491	1082	2208
15	11	1374	7248	1378	2308
15	12	1323	7002	1675	2400
15	13	1229	6792	1979	2506
15	14	1159	6605	2236	2639
15	15	1068	6423	2509	2759
15	16	964	6284	2752	2834
15	17	841	6161	2998	2898
15	18	730	6062	3208	2977
15	19	634	5971	3395	3050
15	20	528	5895	3577	3137
15	21	447	5837	3716	3207
15	22	380	5781	3839	3283
15	23	327	5735	3938	3322
15	24	269	5702	4029	3391
15	25	230	5665	4105	3447
15	26	202	5635	4163	3515
15	27	165	5616	4219	3568
15	28	140	5595	4265	3634
15	29	122	5580	4298	3673
15	30	96	5569	4335	3730
15	31	74	5561	4365	3785
15	32	60	5556	4384	3841
15	33	45	5550	4405	3888
15	34	31	5549	4420	3934
15	35	24	5545	4431	3981
15	36	20	5541	4439	4019
15	37	16	5540	4444	4060
15	38	13	5537	4450	4094
15	39	13	5536	4451	4126
15	40	11	5534	4455	4158
15	41	7	5534	4459	4192
15	42	8	5532	4460	4223
15	43	6	5531	4463	4250
15	44	5	5531	4464	4281
15	45	3	5531	4466	4310
15	46	3	5531	4466	4339
15	47	1	5531	4468	4376
15	48	0	5531	4469	4403
16	0	100	9900	0	0
16	1	215	9785	0	258
16	2	380	9620	0	490
16	3	571	9429	0	761
16	4	818	9182	0	995
16	5	982	8918	100	1260
16	6	1163	8622	215	1508
16	7	1295	8325	380	1651
16	8	1408	8021	571	1816
16	9	1418	7764	818	2031
16	10	1427	7491	1082	2208
16	11	1374	7248	1378	2308
16	12	1323	7002	1675	2400
16	13	1229	6792	1979	2506
16	14	1159	6605	2236	2639
16	15	1068	6423	2509	2759
16	16	964	6284	2752	2834
16	17	841	6161	2998	2898
16	18	730	6062	3208	2977
16	19	634	5971	3395	3050
16	20	528	5895	3577	3137
16	21	447	5837	3716	3207
16	22	380	5781	3839	3283
16	23	327	5735	3938	3322
16	24	269	5702	4029	3391
16	25	230	5665	4105	3447
16	26	202	5635	4163	3515
16	27	165	5616	4219	3568
16	28	140	5595	4265	3634
16	29	122	5580	4298	3673
16	30	96	5569	4335	3730
16	31	74	5561	4365	3785
16	32	60	5556	4384	3841
16	33	45	5550	4405	3888
16	34	31	5549	4420	3934
16	35	24	5545	4431	3981
16	36	20	5541	4439	4019
16	37	16	5540	4444	4060
16	38	13	5537	4450	4094
16	39	13	5536	4451	4126
16	40	11	5534	4455	4158
16	41	7	5534	4459	4192
16	42	8	5532	4460	4223
16	43	6	5531	4463	4250
16	44	5	5531	4464	4281
16	45	3	5531	4466	4310
16	46	3	5531	4466	4339
16	47	1	5531	4468	4376
16	48	0	5531	4469	4403
17	0	100	9900	0	0
17	1	215	9785	0	258
17	2	380	9620	0	490
17	3	571	9429	0	761
17	4	818	9182	0	995
17	5	982	8918	100	1260
17	6	1163	8622	215	1508
17	7	1295	8325	380	1651
17	8	1408	8021	571	1816
17	9	1418	7764	818	2031
17	10	1427	7491	1082	2208
17	11	1374	7248	1378	2308
17	12	1323	7002	1675	2400
17	13	1229	6792	1979	2506
17	14	1159	6605	2236	2639
17	15	1068	6423	2509	2759
17	16	964	6284	2752	2834
17	17	841	6161	2998	2898
17	18	730	6062	3208	2977
17	19	634	5971	3395	3050
17	20	528	5895	3577	3137
17	21	447	5837	3716	3207
17	22	380	5781	3839	3283
17	23	327	5735	3938	3322
17	24	269	5702	4029	3391
17	25	230	5665	4105	3447
17	26	202	5635	4163	3515
17	27	165	5616	4219	3568
17	28	140	5595	4265	3634
17	29	122	5580	4298	3673
17	30	96	5569	4335	3730
17	31	74	5561	4365	3785
17	32	60	5556	4384	3841
17	33	45	5550	4405	3888
17	34	31	5549	4420	3934
17	35	24	5545	4431	3981
17	36	20	5541	4439	4019
17	37	16	5540	4444	4060
17	38	13	5537	4450	4094
17	39	13	5536	4451	4126
17	40	11	5534	4455	4158
17	41	7	5534	4459	4192
17	42	8	5532	4460	4223
17	43	6	5531	4463	4250
17	44	5	5531	4464	4281
17	45	3	5531	4466	4310
17	46	3	5531	4466	4339
17	47	1	5531	4468	4376
17	48	0	5531	4469	4403
18	0	100	9900	0	0
18	1	215	9785	0	258
18	2	380	9620	0	490
18	3	571	9429	0	761
18	4	818	9182	0	995
18	5	982	8918	100	1260
18	6	1163	8622	215	1508
18	7	1295	8325	380	1651
18	8	1408	8021	571	1816
18	9	1418	7764	818	2031
18	10	1427	7491	1082	2208
18	11	1374	7248	1378	2308
18	12	1323	7002	1675	2400
18	13	1229	6792	1979	2506
18	14	1159	6605	2236	2639
18	15	1068	6423	2509	2759
18	16	964	6284	2752	2834
18	17	841	6161	2998	2898
18	18	730	6062	3208	2977
18	19	634	5971	3395	3050
18	20	528	5895	3577	3137
18	21	447	5837	3716	3207
18	22	380	5781	3839	3283
18	23	327	5735	3938	3322
18	24	269	5702	4029	3391
18	25	230	5665	4105	3447
18	26	202	5635	4163	3515
18	27	165	5616	4219	3568
18	28	140	5595	4265	3634
18	29	122	5580	4298	3673
18	30	96	5569	4335	3730
18	31	74	5561	4365	3785
18	32	60	5556	4384	3841
18	33	45	5550	4405	3888
18	34	31	5549	4420	3934
18	35	24	5545	4431	3981
18	36	20	5541	4439	4019
18	37	16	5540	4444	4060
18	38	13	5537	4450	4094
18	39	13	5536	4451	4126
18	40	11	5534	4455	4158
18	41	7	5534	4459	4192
18	42	8	5532	4460	4223
18	43	6	5531	4463	4250
18	44	5	5531	4464	4281
18	45	3	5531	4466	4310
18	46	3	5531	4466	4339
18	47	1	5531	4468	4376
18	48	0	5531	4469	4403
19	0	100	9900	0	0
19	1	215	9785	0	258
19	2	380	9620	0	490
19	3	571	9429	0	761
19	4	818	9182	0	995
19	5	982	8918	100	1260
19	6	1163	8622	215	1508
19	7	1295	8325	380	1651
19	8	1408	8021	571	1816
19	9	1418	7764	818	2031
19	10	1427	7491	1082	2208
19	11	1374	7248	1378	2308
19	12	1323	7002	1675	2400
19	13	1229	6792	1979	2506
19	14	1159	6605	2236	2639
19	15	1068	6423	2509	2759
19	16	964	6284	2752	2834
19	17	841	6161	2998	2898
19	18	730	6062	3208	2977
19	19	634	5971	3395	3050
19	20	528	5895	3577	3137
19	21	447	5837	3716	3207
19	22	380	5781	3839	3283
19	23	327	5735	3938	3322
19	24	269	5702	4029	3391
19	25	230	5665	4105	3447
19	26	202	5635	4163	3515
19	27	165	5616	4219	3568
19	28	140	5595	4265	3634
19	29	122	5580	4298	3673
19	30	96	5569	4335	3730
19	31	74	5561	4365	3785
19	32	60	5556	4384	3841
19	33	45	5550	4405	3888
19	34	31	5549	4420	3934
19	35	24	5545	4431	3981
19	36	20	5541	4439	4019
19	37	16	5540	4444	4060
19	38	13	5537	4450	4094
19	39	13	5536	4451	4126
19	40	11	5534	4455	4158
19	41	7	5534	4459	4192
19	42	8	5532	4460	4223
19	43	6	5531	4463	4250
19	44	5	5531	4464	4281
19	45	3	5531	4466	4310
19	46	3	5531	4466	4339
19	47	1	5531	4468	4376
19	48	0	5531	4469	4403
20	0	100	9900	0	0
20	1	183	9817	0	294
20	2	332	9668	0	624
20	3	523	9477	0	965
