16	1.708779	109325	643	2.691016	225647	680	4.794942	381687	622	8.808127	358285	616	17.476466	460634	643	33.422630	456914	633	
16	1.517763	181840	565	2.410569	194353	590	4.398881	238428	602	8.662526	375705	611	17.719150	480905	653	32.865484	475186	621	
16	1.456814	248972	593	2.753239	347413	638	4.327315	271230	600	9.459022	421038	644	17.084466	444570	630	31.300183	457125	585	
