Trial	Day	Infected	Susceptible	Recovered	Vaccinated
3	19	415	6525	3060	3964
3	20	353	6479	3168	4068
3	21	297	6442	3261	4136
3	22	250	6403	3347	4216
3	23	190	6380	3430	4313
3	24	162	6363	3475	4384
3	25	130	6349	3521	4445
3	26	102	6340	3558	4513
3	27	73	6330	3597	4586
3	28	52	6328	3620	4658
3	29	40	6323	3637	4717
3	30	30	6319	3651	4781
3	31	25	6315	3660	4825
3	32	18	6312	3670	4883
3	33	17	6311	3672	4913
3	34	14	6309	3677	4969
3	35	10	6309	3681	5009
3	36	7	6308	3685	5054
3	37	6	6306	3688	5102
3	38	6	6305	3689	5149
3	39	4	6305	3691	5200
3	40	4	6305	3691	5244
3	41	3	6305	3692	5285
3	42	1	6305	3694	5317
3	43	0	6305	3695	5338
4	0	100	9900	0	0
4	1	213	9787	0	420
4	2	365	9635	0	763
4	3	555	9445	0	1034
4	4	791	9209	0	1338
4	5	971	8929	100	1662
4	6	1138	8649	213	1913
4	7	1278	8357	365	2194
4	8	1371	8074	555	2478
4	9	1392	7817	791	2677
4	10	1321	7608	1071	2862
4	11	1237	7412	1351	3037
4	12	1122	7235	1643	3208
4	13	1007	7067	1926	3315
4	14	877	6940	2183	3446
4	15	776	6832	2392	3559
4	16	673	6739	2588	3674
4	17	582	6653	2765	3776
4	18	497	6570	2933	3866
4	19	415	6525	3060	3964
4	20	353	6479	3168	4068
4	21	297	6442	3261	4136
4	22	250	6403	3347	4216
4	23	190	6380	3430	4313
4	24	162	6363	3475	4384
4	25	130	6349	3521	4445
4	26	102	6340	3558	4513
4	27	73	6330	3597	4586
4	28	52	6328	3620	4658
4	29	40	6323	3637	4717
4	30	30	6319	3651	4781
4	31	25	6315	3660	4825
4	32	18	6312	3670	4883
4	33	17	6311	3672	4913
4	34	14	6309	3677	4969
4	35	10	6309	3681	5009
4	36	7	6308	3685	5054
4	37	6	6306	3688	5102
4	38	6	6305	3689	5149
4	39	4	6305	3691	5200
4	40	4	6305	3691	5244
4	41	3	6305	3692	5285
4	42	1	6305	3694	5317
4	43	0	6305	3695	5338
5	0	100	9900	0	0
5	1	213	9787	0	420
5	2	365	9635	0	763
5	3	555	9445	0	1034
5	4	791	9209	0	1338
5	5	971	8929	100	1662
5	6	1138	8649	213	1913
5	7	1278	8357	365	2194
5	8	1371	8074	555	2478
5	9	1392	7817	791	2677
5	10	1321	7608	1071	2862
5	11	1237	7412	1351	3037
5	12	1122	7235	1643	3208
5	13	1007	7067	1926	3315
5	14	877	6940	2183	3446
5	15	776	6832	2392	3559
5	16	673	6739	2588	3674
5	17	582	6653	2765	3776
5	18	497	6570	2933	3866
5	19	415	6525	3060	3964
5	20	353	6479	3168	4068
5	21	297	6442	3261	4136
5	22	250	6403	3347	4216
5	23	190	6380	3430	4313
5	24	162	6363	3475	4384
5	25	130	6349	3521	4445
5	26	102	6340	3558	4513
5	27	73	6330	3597	4586
5	28	52	6328	3620	4658
5	29	40	6323	3637	4717
5	30	30	6319	3651	4781
5	31	25	6315	3660	4825
5	32	18	6312	3670	4883
5	33	17	6311	3672	4913
5	34	14	6309	3677	4969
5	35	10	6309	3681	5009
5	36	7	6308	3685	5054
5	37	6	6306	3688	5102
5	38	6	6305	3689	5149
5	39	4	6305	3691	5200
5	40	4	6305	3691	5244
5	41	3	6305	3692	5285
5	42	1	6305	3694	5317
5	43	0	6305	3695	5338
6	0	100	9900	0	0
6	1	192	9808	0	428
6	2	346	9654	0	785
6	3	552	9448	0	1133
6	4	780	9220	0	1497
6	5	937	8963	100	1772
6	6	1104	8704	192	2018
6	7	1256	8398	346	2284
6	8	1339	8109	552	2508
6	9	1363	7857	780	2750
6	10	1346	7617	1037	2935
6	11	1292	7412	1296	3113
6	12	1160	7238	1602	3297
6	13	1028	7081	1891	3446
6	14	916	6941	2143	3617
6	15	814	6803	2383	3734
6	16	718	6694	2588	3835
6	17	657	6581	2762	3926
6	18	577	6504	2919	4009
6	19	484	6457	3059	4111
6	20	393	6410	3197	4209
6	21	319	6375	3306	4292
6	22	243	6338	3419	4358
6	23	180	6324	3496	4431
6	24	147	6310	3543	4503
6	25	118	6292	3590	4576
6	26	94	6281	3625	4661
6	27	63	6275	3662	4713
6	28	54	6270	3676	4760
6	29	45	6265	3690	4806
6	30	32	6260	3708	4852
6	31	22	6259	3719	4901
6	32	17	6258	3725	4953
6	33	13	6257	3730	4993
6	34	10	6255	3735	5032
6	35	6	6254	3740	5066
6	36	6	6253	3741	5109
6	37	5	6253	3742	5150
6	38	4	6253	3743	5177
6	39	2	6253	3745	5217
6	40	1	6253	3746	5242
6	41	0	6253	3747	5269
7	0	100	9900	0	0
7	1	192	9808	0	428
7	2	346	9654	0	785
7	3	552	9448	0	1133
7	4	780	9220	0	1497
7	5	937	8963	100	1772
7	6	1104	8704	192	2018
7	7	1256	8398	346	2284
7	8	1339	8109	552	2508
7	9	1363	7857	780	2750
7	10	1346	7617	1037	2935
7	11	1292	7412	1296	3113
7	12	1160	7238	1602	3297
7	13	1028	7081	1891	3446
7	14	916	6941	2143	3617
7	15	814	6803	2383	3734
7	16	718	6694	2588	3835
7	17	657	6581	2762	3926
7	18	577	6504	2919	4009
7	19	484	6457	3059	4111
7	20	393	6410	3197	4209
7	21	319	6375	3306	4292
7	22	243	6338	3419	4358
7	23	180	6324	3496	4431
7	24	147	6310	3543	4503
7	25	118	6292	3590	4576
7	26	94	6281	3625	4661
7	27	63	6275	3662	4713
7	28	54	6270	3676	4760
7	29	45	6265	3690	4806
7	30	32	6260	3708	4852
7	31	22	6259	3719	4901
7	32	17	6258	3725	4953
7	33	13	6257	3730	4993
7	34	10	6255	3735	5032
7	35	6	6254	3740	5066
7	36	6	6253	3741	5109
7	37	5	6253	3742	5150
7	38	4	6253	3743	5177
7	39	2	6253	3745	5217
7	40	1	6253	3746	5242
7	41	0	6253	3747	5269
8	0	100	9900	0	0
8	1	192	9808	0	428
8	2	346	9654	0	785
8	3	552	9448	0	1133
8	4	780	9220	0	1497
8	5	937	8963	100	1772
8	6	1104	8704	192	2018
8	7	1256	8398	346	2284
8	8	1339	8109	552	2508
8	9	1363	7857	780	2750
8	10	1346	7617	1037	2935
8	11	1292	7412	1296	3113
8	12	1160	7238	1602	3297
8	13	1028	7081	1891	3446
8	14	916	6941	2143	3617
8	15	814	6803	2383	3734
8	16	718	6694	2588	3835
8	17	657	6581	2762	3926
8	18	577	6504	2919	4009
8	19	484	6457	3059	4111
8	20	393	6410	3197	4209
8	21	319	6375	3306	4292
8	22	243	6338	3419	4358
8	23	180	6324	3496	4431
8	24	147	6310	3543	4503
8	25	118	6292	3590	4576
8	26	94	6281	3625	4661
8	27	63	6275	3662	4713
8	28	54	6270	3676	4760
8	29	45	6265	3690	4806
8	30	32	6260	3708	4852
8	31	22	6259	3719	4901
8	32	17	6258	3725	4953
8	33	13	6257	3730	4993
8	34	10	6255	3735	5032
8	35	6	6254	3740	5066
8	36	6	6253	3741	5109
8	37	5	6253	3742	5150
8	38	4	6253	3743	5177
8	39	2	6253	3745	5217
8	40	1	6253	3746	5242
8	41	0	6253	3747	5269
9	0	100	9900	0	0
9	1	192	9808	0	428
9	2	346	9654	0	785
9	3	552	9448	0	1133
9	4	780	9220	0	1497
9	5	937	8963	100	1772
9	6	1104	8704	192	2018
9	7	1256	8398	346	2284
9	8	1339	8109	552	2508
9	9	1363	7857	780	2750
9	10	1346	7617	1037	2935
9	11	1292	7412	1296	3113
9	12	1160	7238	1602	3297
9	13	1028	7081	1891	3446
9	14	916	6941	2143	3617
9	15	814	6803	2383	3734
9	16	718	6694	2588	3835
9	17	657	6581	2762	3926
9	18	577	6504	2919	4009
9	19	484	6457	3059	4111
9	20	393	6410	3197	4209
9	21	319	6375	3306	4292
9	22	243	6338	3419	4358
9	23	180	6324	3496	4431
9	24	147	6310	3543	4503
9	25	118	6292	3590	4576
9	26	94	6281	3625	4661
9	27	63	6275	3662	4713
9	28	54	6270	3676	4760
9	29	45	6265	3690	4806
9	30	32	6260	3708	4852
9	31	22	6259	3719	4901
9	32	17	6258	3725	4953
9	33	13	6257	3730	4993
9	34	10	6255	3735	5032
9	35	6	6254	3740	5066
9	36	6	6253	3741	5109
9	37	5	6253	3742	5150
9	38	4	6253	3743	5177
9	39	2	6253	3745	5217
9	40	1	6253	3746	5242
9	41	0	6253	3747	5269
10	0	100	9900	0	0
10	1	192	9808	0	428
10	2	346	9654	0	785
10	3	552	9448	0	1133
10	4	780	9220	0	1497
10	5	937	8963	100	1772
10	6	1104	8704	192	2018
10	7	1256	8398	346	2284
10	8	1339	8109	552	2508
10	9	1363	7857	780	2750
10	10	1346	7617	1037	2935
10	11	1292	7412	1296	3113
10	12	1160	7238	1602	3297
10	13	1028	7081	1891	3446
10	14	916	6941	2143	3617
10	15	814	6803	2383	3734
10	16	718	6694	2588	3835
10	17	657	6581	2762	3926
10	18	577	6504	2919	4009
10	19	484	6457	3059	4111
10	20	393	6410	3197	4209
10	21	319	6375	3306	4292
10	22	243	6338	3419	4358
10	23	180	6324	3496	4431
10	24	147	6310	3543	4503
10	25	118	6292	3590	4576
10	26	94	6281	3625	4661
10	27	63	6275	3662	4713
10	28	54	6270	3676	4760
10	29	45	6265	3690	4806
10	30	32	6260	3708	4852
10	31	22	6259	3719	4901
10	32	17	6258	3725	4953
10	33	13	6257	3730	4993
10	34	10	6255	3735	5032
10	35	6	6254	3740	5066
10	36	6	6253	3741	5109
10	37	5	6253	3742	5150
10	38	4	6253	3743	5177
10	39	2	6253	3745	5217
10	40	1	6253	3746	5242
10	41	0	6253	3747	5269
11	0	100	9900	0	0
11	1	192	9808	0	428
11	2	346	9654	0	785
11	3	552	9448	0	1133
11	4	780	9220	0	1497
11	5	937	8963	100	1772
11	6	1104	8704	192	2018
11	7	1256	8398	346	2284
11	8	1339	8109	552	2508
11	9	1363	7857	780	2750
11	10	1346	7617	1037	2935
11	11	1292	7412	1296	3113
11	12	1160	7238	1602	3297
11	13	1028	7081	1891	3446
11	14	916	6941	2143	3617
11	15	814	6803	2383	3734
11	16	718	6694	2588	3835
11	17	657	6581	2762	3926
11	18	577	6504	2919	4009
11	19	484	6457	3059	4111
11	20	393	6410	3197	4209
11	21	319	6375	3306	4292
11	22	243	6338	3419	4358
11	23	180	6324	3496	4431
11	24	147	6310	3543	4503
11	25	118	6292	3590	4576
11	26	94	6281	3625	4661
11	27	63	6275	3662	4713
11	28	54	6270	3676	4760
11	29	45	6265	3690	4806
11	30	32	6260	3708	4852
11	31	22	6259	3719	4901
11	32	17	6258	3725	4953
11	33	13	6257	3730	4993
11	34	10	6255	3735	5032
11	35	6	6254	3740	5066
11	36	6	6253	3741	5109
11	37	5	6253	3742	5150
11	38	4	6253	3743	5177
11	39	2	6253	3745	5217
11	40	1	6253	3746	5242
11	41	0	6253	3747	5269
12	0	100	9900	0	0
12	1	211	9789	0	414
12	2	386	9614	0	709
12	3	604	9396	0	1092
12	4	831	9169	0	1360
12	5	992	8908	100	1698
12	6	1167	8622	211	1983
12	7	1242	8372	386	2230
12	8	1262	8134	604	2450
12	9	1278	7891	831	2685
12	10	1235	7673	1092	2879
12	11	1149	7473	1378	3032
12	12	1095	7277	1628	3190
12	13	1016	7118	1866	3303
12	14	942	6949	2109	3426
12	15	889	6784	2327	3550
12	16	806	6667	2527	3643
12	17	705	6572	2723	3746
12	18	637	6481	2882	3836
12	19	552	6397	3051	3925
12	20	427	6357	3216	3994
12	21	358	6309	3333	4064
12	22	308	6264	3428	4146
12	23	250	6231	3519	4205
12	24	188	6209	3603	4289
12	25	162	6195	3643	4343
12	26	130	6179	3691	4409
12	27	99	6165	3736	4466
12	28	70	6161	3769	4525
12	29	53	6156	3791	4563
12	30	42	6153	3805	4624
12	31	29	6150	3821	4673
12	32	18	6147	3835	4725
12	33	15	6146	3839	4780
12	34	11	6145	3844	4836
12	35	8	6145	3847	4881
12	36	5	6145	3850	4918
12	37	2	6145	3853	4959
12	38	1	6145	3854	4994
12	39	1	6144	3855	5031
12	40	2	6143	3855	5077
12	41	3	6142	3855	5120
12	42	3	6142	3855	5155
12	43	3	6142	3855	5180
12	44	3	6141	3856	5206
12	45	2	6141	3857	5237
12	46	1	6141	3858	5269
12	47	1	6141	3858	5296
12	48	1	6141	3858	5329
12	49	0	6141	3859	5358
13	0	100	9900	0	0
13	1	211	9789	0	414
13	2	386	9614	0	709
13	3	604	9396	0	1092
13	4	831	9169	0	1360
13	5	992	8908	100	1698
13	6	1167	8622	211	1983
13	7	1242	8372	386	2230
13	8	1262	8134	604	2450
13	9	1278	7891	831	2685
13	10	1235	7673	1092	2879
13	11	1149	7473	1378	3032
13	12	1095	7277	1628	3190
13	13	1016	7118	1866	3303
13	14	942	6949	2109	3426
13	15	889	6784	2327	3550
13	16	806	6667	2527	3643
13	17	705	6572	2723	3746
13	18	637	6481	2882	3836
13	19	552	6397	3051	3925
13	20	427	6357	3216	3994
13	21	358	6309	3333	4064
13	22	308	6264	3428	4146
13	23	250	6231	3519	4205
13	24	188	6209	3603	4289
13	25	162	6195	3643	4343
13	26	130	6179	3691	4409
13	27	99	6165	3736	4466
13	28	70	6161	3769	4525
13	29	53	6156	3791	4563
13	30	42	6153	3805	4624
13	31	29	6150	3821	4673
13	32	18	6147	3835	4725
13	33	15	6146	3839	4780
13	34	11	6145	3844	4836
13	35	8	6145	3847	4881
13	36	5	6145	3850	4918
13	37	2	6145	3853	4959
13	38	1	6145	3854	4994
13	39	1	6144	3855	5031
13	40	2	6143	3855	5077
13	41	3	6142	3855	5120
13	42	3	6142	3855	5155
13	43	3	6142	3855	5180
13	44	3	6141	3856	5206
13	45	2	6141	3857	5237
13	46	1	6141	3858	5269
13	47	1	6141	3858	5296
13	48	1	6141	3858	5329
13	49	0	6141	3859	5358
14	0	100	9900	0	0
14	1	211	9789	0	414
14	2	386	9614	0	709
14	3	604	9396	0	1092
14	4	831	9169	0	1360
14	5	992	8908	100	1698
14	6	1167	8622	211	1983
14	7	1242	8372	386	2230
14	8	1262	8134	604	2450
14	9	1278	7891	831	2685
14	10	1235	7673	1092	2879
14	11	1149	7473	1378	3032
14	12	1095	7277	1628	3190
14	13	1016	7118	1866	3303
14	14	942	6949	2109	3426
14	15	889	6784	2327	3550
14	16	806	6667	2527	3643
14	17	705	6572	2723	3746
14	18	637	6481	2882	3836
14	19	552	6397	3051	3925
14	20	427	6357	3216	3994
14	21	358	6309	3333	4064
14	22	308	6264	3428	4146
14	23	250	6231	3519	4205
14	24	188	6209	3603	4289
14	25	162	6195	3643	4343
14	26	130	6179	3691	4409
14	27	99	6165	3736	4466
14	28	70	6161	3769	4525
14	29	53	6156	3791	4563
14	30	42	6153	3805	4624
14	31	29	6150	3821	4673
14	32	18	6147	3835	4725
14	33	15	6146	3839	4780
14	34	11	6145	3844	4836
14	35	8	6145	3847	4881
14	36	5	6145	3850	4918
14	37	2	6145	3853	4959
14	38	1	6145	3854	4994
14	39	1	6144	3855	5031
14	40	2	6143	3855	5077
14	41	3	6142	3855	5120
14	42	3	6142	3855	5155
14	43	3	6142	3855	5180
14	44	3	6141	3856	5206
14	45	2	6141	3857	5237
14	46	1	6141	3858	5269
14	47	1	6141	3858	5296
14	48	1	6141	3858	5329
14	49	0	6141	3859	5358
15	0	100	9900	0	0
15	1	211	9789	0	414
15	2	386	9614	0	709
15	3	604	9396	0	1092
15	4	831	9169	0	1360
15	5	992	8908	100	1698
15	6	1167	8622	211	1983
15	7	1242	8372	386	2230
15	8	1262	8134	604	2450
15	9	1278	7891	831	2685
15	10	1235	7673	1092	2879
15	11	1149	7473	1378	3032
15	12	1095	7277	1628	3190
15	13	1016	7118	1866	3303
15	14	942	6949	2109	3426
15	15	889	6784	2327	3550
15	16	806	6667	2527	3643
15	17	705	6572	2723	3746
15	18	637	6481	2882	3836
15	19	552	6397	3051	3925
15	20	427	6357	3216	3994
15	21	358	6309	3333	4064
15	22	308	6264	3428	4146
15	23	250	6231	3519	4205
15	24	188	6209	3603	4289
15	25	162	6195	3643	4343
15	26	130	6179	3691	4409
15	27	99	6165	3736	4466
15	28	70	6161	3769	4525
15	29	53	6156	3791	4563
15	30	42	6153	3805	4624
15	31	29	6150	3821	4673
15	32	18	6147	3835	4725
15	33	15	6146	3839	4780
15	34	11	6145	3844	4836
15	35	8	6145	3847	4881
15	36	5	6145	3850	4918
15	37	2	6145	3853	4959
15	38	1	6145	3854	4994
15	39	1	6144	3855	5031
15	40	2	6143	3855	5077
15	41	3	6142	3855	5120
15	42	3	6142	3855	5155
15	43	3	6142	3855	5180
15	44	3	6141	3856	5206
15	45	2	6141	3857	5237
15	46	1	6141	3858	5269
15	47	1	6141	3858	5296
15	48	1	6141	3858	5329
15	49	0	6141	3859	5358
16	0	100	9900	0	0
16	1	211	9789	0	414
16	2	386	9614	0	709
16	3	604	9396	0	1092
16	4	831	9169	0	1360
16	5	992	8908	100	1698
16	6	1167	8622	211	1983
16	7	1242	8372	386	2230
16	8	1262	8134	604	2450
16	9	1278	7891	831	2685
16	10	1235	7673	1092	2879
16	11	1149	7473	1378	3032
16	12	1095	7277	1628	3190
16	13	1016	7118	1866	3303
16	14	942	6949	2109	3426
16	15	889	6784	2327	3550
16	16	806	6667	2527	3643
16	17	705	6572	2723	3746
16	18	637	6481	2882	3836
16	19	552	6397	3051	3925
16	20	427	6357	3216	3994
16	21	358	6309	3333	4064
16	22	308	6264	3428	4146
16	23	250	6231	3519	4205
16	24	188	6209	3603	4289
16	25	162	6195	3643	4343
16	26	130	6179	3691	4409
16	27	99	6165	3736	4466
16	28	70	6161	3769	4525
16	29	53	6156	3791	4563
16	30	42	6153	3805	4624
16	31	29	6150	3821	4673
16	32	18	6147	3835	4725
16	33	15	6146	3839	4780
16	34	11	6145	3844	4836
16	35	8	6145	3847	4881
16	36	5	6145	3850	4918
16	37	2	6145	3853	4959
16	38	1	6145	3854	4994
16	39	1	6144	3855	5031
16	40	2	6143	3855	5077
16	41	3	6142	3855	5120
16	42	3	6142	3855	5155
16	43	3	6142	3855	5180
16	44	3	6141	3856	5206
16	45	2	6141	3857	5237
16	46	1	6141	3858	5269
16	47	1	6141	3858	5296
16	48	1	6141	3858	5329
16	49	0	6141	3859	5358
17	0	100	9900	0	0
17	1	211	9789	0	414
17	2	386	9614	0	709
17	3	604	9396	0	1092
17	4	831	9169	0	1360
17	5	992	8908	100	1698
17	6	1167	8622	211	1983
17	7	1242	8372	386	2230
17	8	1262	8134	604	2450
17	9	1278	7891	831	2685
17	10	1235	7673	1092	2879
17	11	1149	7473	1378	3032
17	12	1095	7277	1628	3190
17	13	1016	7118	1866	3303
17	14	942	6949	2109	3426
17	15	889	6784	2327	3550
17	16	806	6667	2527	3643
17	17	705	6572	2723	3746
17	18	637	6481	2882	3836
17	19	552	6397	3051	3925
17	20	427	6357	3216	3994
17	21	358	6309	3333	4064
17	22	308	6264	3428	4146
17	23	250	6231	3519	4205
17	24	188	6209	3603	4289
17	25	162	6195	3643	4343
17	26	130	6179	3691	4409
17	27	99	6165	3736	4466
17	28	70	6161	3769	4525
17	29	53	6156	3791	4563
17	30	42	6153	3805	4624
17	31	29	6150	3821	4673
17	32	18	6147	3835	4725
17	33	15	6146	3839	4780
17	34	11	6145	3844	4836
17	35	8	6145	3847	4881
17	36	5	6145	3850	4918
17	37	2	6145	3853	4959
17	38	1	6145	3854	4994
17	39	1	6144	3855	5031
17	40	2	6143	3855	5077
17	41	3	6142	3855	5120
17	42	3	6142	3855	5155
17	43	3	6142	3855	5180
17	44	3	6141	3856	5206
17	45	2	6141	3857	5237
17	46	1	6141	3858	5269
17	47	1	6141	3858	5296
17	48	1	6141	3858	5329
17	49	0	6141	3859	5358
18	0	100	9900	0	0
18	1	228	9772	0	347
18	2	392	9608	0	784
18	3	590	9410	0	1112
18	4	816	9184	0	1380
18	5	956	8944	100	1717
18	6	1089	8683	228	2034
18	7	1178	8430	392	2306
18	8	1207	8203	590	2499
18	9	1217	7967	816	2728
18	10	1148	7796	1056	2932
18	11	1082	7601	1317	3102
18	12	991	7439	1570	3239
18	13	914	7289	1797	3375
18	14	801	7166	2033	3542
18	15	758	7038	2204	3668
18	16	645	6956	2399	3798
18	17	568	6871	2561	3920
18	18	473	6816	2711	4030
18	19	404	6762	2834	4138
18	20	317	6721	2962	4255
18	21	265	6691	3044	4353
18	22	202	6669	3129	4436
18	23	167	6649	3184	4499
18	24	130	6632	3238	4580
18	25	103	6618	3279	4659
18	26	80	6611	3309	4726
18	27	63	6606	3331	4800
18	28	46	6603	3351	4862
18	29	33	6599	3368	4921
18	30	21	6597	3382	4981
18	31	16	6595	3389	5025
18	32	12	6594	3394	5074
18	33	9	6594	3397	5106
18	34	6	6593	3401	5150
18	35	5	6592	3403	5197
18	36	3	6592	3405	5232
18	37	2	6592	3406	5282
18	38	4	6590	3406	5337
18	39	4	6589	3407	5378
18	40	3	6589	3408	5411
18	41	3	6589	3408	5467
18	42	3	6589	3408	5503
18	43	1	6589	3410	5548
18	44	0	6589	3411	5584
19	0	100	9900	0	0
19	1	228	9772	0	347
19	2	392	9608	0	784
19	3	590	9410	0	1112
19	4	816	9184	0	1380
19	5	956	8944	100	1717
19	6	1089	8683	228	2034
19	7	1178	8430	392	2306
19	8	1207	8203	590	2499
19	9	1217	7967	816	2728
19	10	1148	7796	1056	2932
19	11	1082	7601	1317	3102
19	12	991	7439	1570	3239
19	13	914	7289	1797	3375
19	14	801	7166	2033	3542
19	15	758	7038	2204	3668
19	16	645	6956	2399	3798
19	17	568	6871	2561	3920
19	18	473	6816	2711	4030
19	19	404	6762	2834	4138
19	20	317	6721	2962	4255
19	21	265	6691	3044	4353
19	22	202	6669	3129	4436
19	23	167	6649	3184	4499
19	24	130	6632	3238	4580
19	25	103	6618	3279	4659
19	26	80	6611	3309	4726
19	27	63	6606	3331	4800
19	28	46	6603	3351	4862
19	29	33	6599	3368	4921
19	30	21	6597	3382	4981
19	31	16	6595	3389	5025
19	32	12	6594	3394	5074
19	33	9	6594	3397	5106
19	34	6	6593	3401	5150
19	35	5	6592	3403	5197
19	36	3	6592	3405	5232
19	37	2	6592	3406	5282
19	38	4	6590	3406	5337
19	39	4	6589	3407	5378
19	40	3	6589	3408	5411
19	41	3	6589	3408	5467
19	42	3	6589	3408	5503
19	43	1	6589	3410	5548
19	44	0	6589	3411	5584
20	0	100	9900	0	0
20	1	228	9772	0	347
20	2	392	9608	0	784
20	3	590	9410	0	1112
20	4	816	9184	0	1380
20	5	956	8944	100	1717
20	6	1089	8683	228	2034
20	7	1178	8430	392	2306
20	8	1207	8203	590	2499
20	9	1217	7967	816	2728
20	10	1148	7796	1056	2932
20	11	1082	7601	1317	3102
20	12	991	7439	1570	3239
20	13	914	7289	1797	3375
20	14	801	7166	2033	3542
20	15	758	7038	2204	3668
20	16	645	6956	2399	3798
20	17	568	6871	2561	3920
20	18	473	6816	2711	4030
20	19	404	6762	2834	4138
20	20	317	6721	2962	4255
20	21	265	6691	3044	4353
20	22	202	6669	3129	4436
20	23	167	6649	3184	4499
20	24	130	6632	3238	4580
20	25	103	6618	3279	4659
20	26	80	6611	3309	4726
20	27	63	6606	3331	4800
20	28	46	6603	3351	4862
20	29	33	6599	3368	4921
20	30	21	6597	3382	4981
20	31	16	6595	3389	5025
20	32	12	6594	3394	5074
20	33	9	6594	3397	5106
20	34	6	6593	3401	5150
20	35	5	6592	3403	5197
20	36	3	6592	3405	5232
20	37	2	6592	3406	5282
20	38	4	6590	3406	5337
20	39	4	6589	3407	5378
20	40	3	6589	3408	5411
20	41	3	6589	3408	5467
20	42	3	6589	3408	5503
20	43	1	6589	3410	5548
20	44	0	6589	3411	5584
21	0	100	9900	0	0
21	1	228	9772	0	347
21	2	392	9608	0	784
21	3	590	9410	0	1112
21	4	816	9184	0	1380
21	5	956	8944	100	1717
21	6	1089	8683	228	2034
21	7	1178	8430	392	2306
21	8	1207	8203	590	2499
21	9	1217	7967	816	2728
21	10	1148	7796	1056	2932
21	11	1082	7601	1317	3102
21	12	991	7439	1570	3239
21	13	914	7289	1797	3375
21	14	801	7166	2033	3542
21	15	758	7038	2204	3668
21	16	645	6956	2399	3798
21	17	568	6871	2561	3920
21	18	473	6816	2711	4030
21	19	404	6762	2834	4138
21	20	317	6721	2962	4255
21	21	265	6691	3044	4353
21	22	202	6669	3129	4436
21	23	167	6649	3184	4499
21	24	130	6632	3238	4580
21	25	103	6618	3279	4659
21	26	80	6611	3309	4726
21	27	63	6606	3331	4800
21	28	46	6603	3351	4862
