Trial	Day	Infected	Susceptible	Recovered	Vaccinated
2	0	100	9900	0	0
2	1	211	9789	0	94
2	2	373	9627	0	204
2	3	602	9398	0	310
2	4	874	9126	0	496
2	5	1026	8874	100	618
2	6	1203	8586	211	702
2	7	1321	8306	373	810
2	8	1392	8006	602	921
2	9	1408	7718	874	999
2	10	1435	7439	1126	1081
2	11	1409	7177	1414	1143
2	12	1404	6902	1694	1195
2	13	1373	6633	1994	1241
2	14	1341	6377	2282	1320
2	15	1319	6120	2561	1385
2	16	1281	5896	2823	1451
2	17	1259	5643	3098	1496
2	18	1209	5424	3367	1551
2	19	1153	5224	3623	1605
2	20	1071	5049	3880	1661
2	21	1023	4873	4104	1705
2	22	925	4718	4357	1747
2	23	863	4561	4576	1789
2	24	813	4411	4776	1829
2	25	749	4300	4951	1862
2	26	689	4184	5127	1902
2	27	641	4077	5282	1926
2	28	583	3978	5439	1955
2	29	504	3907	5589	1978
2	30	460	3840	5700	2001
2	31	414	3770	5816	2020
2	32	363	3714	5923	2040
2	33	303	3675	6022	2070
2	34	278	3629	6093	2099
2	35	245	3595	6160	2118
2	36	210	3560	6230	2135
2	37	188	3526	6286	2153
2	38	170	3505	6325	2171
2	39	149	3480	6371	2185
2	40	134	3461	6405	2201
2	41	113	3447	6440	2219
2	42	100	3426	6474	2240
2	43	90	3415	6495	2254
2	44	81	3399	6520	2267
2	45	74	3387	6539	2284
2	46	66	3381	6553	2298
2	47	51	3375	6574	2314
2	48	44	3371	6585	2328
2	49	34	3365	6601	2341
2	50	26	3361	6613	2359
2	51	22	3359	6619	2366
2	52	21	3354	6625	2374
2	53	22	3349	6629	2386
2	54	22	3343	6635	2402
2	55	25	3336	6639	2413
2	56	27	3332	6641	2424
2	57	23	3331	6646	2432
2	58	20	3329	6651	2437
2	59	18	3325	6657	2442
2	60	13	3323	6664	2453
2	61	11	3321	6668	2459
2	62	11	3320	6669	2467
2	63	9	3320	6671	2475
2	64	5	3320	6675	2490
2	65	5	3318	6677	2504
2	66	5	3316	6679	2514
2	67	4	3316	6680	2523
2	68	5	3315	6680	2530
2	69	5	3315	6680	2543
2	70	4	3314	6682	2553
2	71	4	3312	6684	2564
2	72	4	3312	6684	2571
2	73	4	3311	6685	2576
2	74	5	3310	6685	2585
2	75	5	3309	6686	2590
2	76	3	3309	6688	2599
2	77	3	3309	6688	2607
2	78	2	3309	6689	2615
2	79	1	3309	6690	2621
2	80	0	3309	6691	2627
3	0	100	9900	0	0
3	1	211	9789	0	94
3	2	373	9627	0	204
3	3	602	9398	0	310
3	4	874	9126	0	496
3	5	1026	8874	100	618
3	6	1203	8586	211	702
3	7	1321	8306	373	810
3	8	1392	8006	602	921
3	9	1408	7718	874	999
3	10	1435	7439	1126	1081
3	11	1409	7177	1414	1143
3	12	1404	6902	1694	1195
3	13	1373	6633	1994	1241
3	14	1341	6377	2282	1320
3	15	1319	6120	2561	1385
3	16	1281	5896	2823	1451
3	17	1259	5643	3098	1496
3	18	1209	5424	3367	1551
3	19	1153	5224	3623	1605
3	20	1071	5049	3880	1661
3	21	1023	4873	4104	1705
3	22	925	4718	4357	1747
3	23	863	4561	4576	1789
3	24	813	4411	4776	1829
3	25	749	4300	4951	1862
3	26	689	4184	5127	1902
3	27	641	4077	5282	1926
3	28	583	3978	5439	1955
3	29	504	3907	5589	1978
3	30	460	3840	5700	2001
3	31	414	3770	5816	2020
3	32	363	3714	5923	2040
3	33	303	3675	6022	2070
3	34	278	3629	6093	2099
3	35	245	3595	6160	2118
3	36	210	3560	6230	2135
3	37	188	3526	6286	2153
3	38	170	3505	6325	2171
3	39	149	3480	6371	2185
3	40	134	3461	6405	2201
3	41	113	3447	6440	2219
3	42	100	3426	6474	2240
3	43	90	3415	6495	2254
3	44	81	3399	6520	2267
3	45	74	3387	6539	2284
3	46	66	3381	6553	2298
3	47	51	3375	6574	2314
3	48	44	3371	6585	2328
3	49	34	3365	6601	2341
3	50	26	3361	6613	2359
3	51	22	3359	6619	2366
3	52	21	3354	6625	2374
3	53	22	3349	6629	2386
3	54	22	3343	6635	2402
3	55	25	3336	6639	2413
3	56	27	3332	6641	2424
3	57	23	3331	6646	2432
3	58	20	3329	6651	2437
3	59	18	3325	6657	2442
3	60	13	3323	6664	2453
3	61	11	3321	6668	2459
3	62	11	3320	6669	2467
3	63	9	3320	6671	2475
3	64	5	3320	6675	2490
3	65	5	3318	6677	2504
3	66	5	3316	6679	2514
3	67	4	3316	6680	2523
3	68	5	3315	6680	2530
3	69	5	3315	6680	2543
3	70	4	3314	6682	2553
3	71	4	3312	6684	2564
3	72	4	3312	6684	2571
3	73	4	3311	6685	2576
3	74	5	3310	6685	2585
3	75	5	3309	6686	2590
3	76	3	3309	6688	2599
3	77	3	3309	6688	2607
3	78	2	3309	6689	2615
3	79	1	3309	6690	2621
3	80	0	3309	6691	2627
4	0	100	9900	0	0
4	1	211	9789	0	94
4	2	373	9627	0	204
4	3	602	9398	0	310
4	4	874	9126	0	496
4	5	1026	8874	100	618
4	6	1203	8586	211	702
4	7	1321	8306	373	810
4	8	1392	8006	602	921
4	9	1408	7718	874	999
4	10	1435	7439	1126	1081
4	11	1409	7177	1414	1143
4	12	1404	6902	1694	1195
4	13	1373	6633	1994	1241
4	14	1341	6377	2282	1320
4	15	1319	6120	2561	1385
4	16	1281	5896	2823	1451
4	17	1259	5643	3098	1496
4	18	1209	5424	3367	1551
4	19	1153	5224	3623	1605
4	20	1071	5049	3880	1661
4	21	1023	4873	4104	1705
4	22	925	4718	4357	1747
4	23	863	4561	4576	1789
4	24	813	4411	4776	1829
4	25	749	4300	4951	1862
4	26	689	4184	5127	1902
4	27	641	4077	5282	1926
4	28	583	3978	5439	1955
4	29	504	3907	5589	1978
4	30	460	3840	5700	2001
4	31	414	3770	5816	2020
4	32	363	3714	5923	2040
4	33	303	3675	6022	2070
4	34	278	3629	6093	2099
4	35	245	3595	6160	2118
4	36	210	3560	6230	2135
4	37	188	3526	6286	2153
4	38	170	3505	6325	2171
4	39	149	3480	6371	2185
4	40	134	3461	6405	2201
4	41	113	3447	6440	2219
4	42	100	3426	6474	2240
4	43	90	3415	6495	2254
4	44	81	3399	6520	2267
4	45	74	3387	6539	2284
4	46	66	3381	6553	2298
4	47	51	3375	6574	2314
4	48	44	3371	6585	2328
4	49	34	3365	6601	2341
4	50	26	3361	6613	2359
4	51	22	3359	6619	2366
4	52	21	3354	6625	2374
4	53	22	3349	6629	2386
4	54	22	3343	6635	2402
4	55	25	3336	6639	2413
4	56	27	3332	6641	2424
4	57	23	3331	6646	2432
4	58	20	3329	6651	2437
4	59	18	3325	6657	2442
4	60	13	3323	6664	2453
4	61	11	3321	6668	2459
4	62	11	3320	6669	2467
4	63	9	3320	6671	2475
4	64	5	3320	6675	2490
4	65	5	3318	6677	2504
4	66	5	3316	6679	2514
4	67	4	3316	6680	2523
4	68	5	3315	6680	2530
4	69	5	3315	6680	2543
4	70	4	3314	6682	2553
4	71	4	3312	6684	2564
4	72	4	3312	6684	2571
4	73	4	3311	6685	2576
4	74	5	3310	6685	2585
4	75	5	3309	6686	2590
4	76	3	3309	6688	2599
4	77	3	3309	6688	2607
4	78	2	3309	6689	2615
4	79	1	3309	6690	2621
4	80	0	3309	6691	2627
5	0	100	9900	0	0
5	1	211	9789	0	94
5	2	373	9627	0	204
5	3	602	9398	0	310
5	4	874	9126	0	496
5	5	1026	8874	100	618
5	6	1203	8586	211	702
5	7	1321	8306	373	810
5	8	1392	8006	602	921
5	9	1408	7718	874	999
5	10	1435	7439	1126	1081
5	11	1409	7177	1414	1143
5	12	1404	6902	1694	1195
5	13	1373	6633	1994	1241
5	14	1341	6377	2282	1320
5	15	1319	6120	2561	1385
5	16	1281	5896	2823	1451
5	17	1259	5643	3098	1496
5	18	1209	5424	3367	1551
5	19	1153	5224	3623	1605
5	20	1071	5049	3880	1661
5	21	1023	4873	4104	1705
5	22	925	4718	4357	1747
5	23	863	4561	4576	1789
5	24	813	4411	4776	1829
5	25	749	4300	4951	1862
5	26	689	4184	5127	1902
5	27	641	4077	5282	1926
5	28	583	3978	5439	1955
5	29	504	3907	5589	1978
5	30	460	3840	5700	2001
5	31	414	3770	5816	2020
5	32	363	3714	5923	2040
5	33	303	3675	6022	2070
5	34	278	3629	6093	2099
5	35	245	3595	6160	2118
5	36	210	3560	6230	2135
5	37	188	3526	6286	2153
5	38	170	3505	6325	2171
5	39	149	3480	6371	2185
5	40	134	3461	6405	2201
5	41	113	3447	6440	2219
5	42	100	3426	6474	2240
5	43	90	3415	6495	2254
5	44	81	3399	6520	2267
5	45	74	3387	6539	2284
5	46	66	3381	6553	2298
5	47	51	3375	6574	2314
5	48	44	3371	6585	2328
5	49	34	3365	6601	2341
5	50	26	3361	6613	2359
5	51	22	3359	6619	2366
5	52	21	3354	6625	2374
5	53	22	3349	6629	2386
5	54	22	3343	6635	2402
5	55	25	3336	6639	2413
5	56	27	3332	6641	2424
5	57	23	3331	6646	2432
5	58	20	3329	6651	2437
5	59	18	3325	6657	2442
5	60	13	3323	6664	2453
5	61	11	3321	6668	2459
5	62	11	3320	6669	2467
5	63	9	3320	6671	2475
5	64	5	3320	6675	2490
5	65	5	3318	6677	2504
5	66	5	3316	6679	2514
5	67	4	3316	6680	2523
5	68	5	3315	6680	2530
5	69	5	3315	6680	2543
5	70	4	3314	6682	2553
5	71	4	3312	6684	2564
5	72	4	3312	6684	2571
5	73	4	3311	6685	2576
5	74	5	3310	6685	2585
5	75	5	3309	6686	2590
5	76	3	3309	6688	2599
5	77	3	3309	6688	2607
5	78	2	3309	6689	2615
5	79	1	3309	6690	2621
5	80	0	3309	6691	2627
6	0	100	9900	0	0
6	1	218	9782	0	154
6	2	416	9584	0	295
6	3	666	9334	0	443
6	4	971	9029	0	587
6	5	1193	8707	100	758
6	6	1418	8364	218	893
6	7	1536	8048	416	1004
6	8	1681	7653	666	1090
6	9	1704	7325	971	1160
6	10	1738	6969	1293	1214
6	11	1739	6625	1636	1303
6	12	1767	6281	1952	1384
6	13	1689	5964	2347	1434
6	14	1680	5645	2675	1492
6	15	1595	5374	3031	1556
6	16	1501	5124	3375	1616
6	17	1374	4907	3719	1663
6	18	1257	4707	4036	1688
6	19	1138	4507	4355	1718
6	20	1018	4356	4626	1761
6	21	910	4214	4876	1788
6	22	820	4087	5093	1814
6	23	738	3969	5293	1841
6	24	641	3866	5493	1862
6	25	576	3780	5644	1883
6	26	496	3718	5786	1904
6	27	442	3645	5913	1922
6	28	382	3587	6031	1942
6	29	340	3526	6134	1964
6	30	312	3468	6220	1981
6	31	309	3409	6282	2003
6	32	276	3369	6355	2014
6	33	260	3327	6413	2026
6	34	235	3291	6474	2037
6	35	212	3256	6532	2048
6	36	195	3214	6591	2061
6	37	186	3183	6631	2069
6	38	178	3149	6673	2077
6	39	170	3121	6709	2088
6	40	160	3096	6744	2096
6	41	137	3077	6786	2103
6	42	122	3061	6817	2117
6	43	114	3035	6851	2124
6	44	99	3022	6879	2137
6	45	85	3011	6904	2146
6	46	75	3002	6923	2157
6	47	70	2991	6939	2167
6	48	52	2983	6965	2182
6	49	47	2975	6978	2193
6	50	40	2971	6989	2203
6	51	35	2967	6998	2209
6	52	29	2962	7009	2221
6	53	23	2960	7017	2231
6	54	16	2959	7025	2240
6	55	14	2957	7029	2252
6	56	11	2956	7033	2264
6	57	7	2955	7038	2273
6	58	5	2955	7040	2284
6	59	4	2955	7041	2293
6	60	2	2955	7043	2298
6	61	1	2955	7044	2304
6	62	0	2955	7045	2314
7	0	100	9900	0	0
7	1	218	9782	0	154
7	2	416	9584	0	295
7	3	666	9334	0	443
7	4	971	9029	0	587
7	5	1193	8707	100	758
7	6	1418	8364	218	893
7	7	1536	8048	416	1004
7	8	1681	7653	666	1090
7	9	1704	7325	971	1160
7	10	1738	6969	1293	1214
7	11	1739	6625	1636	1303
7	12	1767	6281	1952	1384
7	13	1689	5964	2347	1434
7	14	1680	5645	2675	1492
7	15	1595	5374	3031	1556
7	16	1501	5124	3375	1616
7	17	1374	4907	3719	1663
7	18	1257	4707	4036	1688
7	19	1138	4507	4355	1718
7	20	1018	4356	4626	1761
7	21	910	4214	4876	1788
7	22	820	4087	5093	1814
7	23	738	3969	5293	1841
7	24	641	3866	5493	1862
7	25	576	3780	5644	1883
7	26	496	3718	5786	1904
7	27	442	3645	5913	1922
7	28	382	3587	6031	1942
7	29	340	3526	6134	1964
7	30	312	3468	6220	1981
7	31	309	3409	6282	2003
7	32	276	3369	6355	2014
7	33	260	3327	6413	2026
7	34	235	3291	6474	2037
7	35	212	3256	6532	2048
7	36	195	3214	6591	2061
7	37	186	3183	6631	2069
7	38	178	3149	6673	2077
7	39	170	3121	6709	2088
7	40	160	3096	6744	2096
7	41	137	3077	6786	2103
7	42	122	3061	6817	2117
7	43	114	3035	6851	2124
7	44	99	3022	6879	2137
7	45	85	3011	6904	2146
7	46	75	3002	6923	2157
7	47	70	2991	6939	2167
7	48	52	2983	6965	2182
7	49	47	2975	6978	2193
7	50	40	2971	6989	2203
7	51	35	2967	6998	2209
7	52	29	2962	7009	2221
7	53	23	2960	7017	2231
7	54	16	2959	7025	2240
7	55	14	2957	7029	2252
7	56	11	2956	7033	2264
7	57	7	2955	7038	2273
7	58	5	2955	7040	2284
7	59	4	2955	7041	2293
7	60	2	2955	7043	2298
7	61	1	2955	7044	2304
7	62	0	2955	7045	2314
8	0	100	9900	0	0
8	1	218	9782	0	154
8	2	416	9584	0	295
8	3	666	9334	0	443
8	4	971	9029	0	587
8	5	1193	8707	100	758
8	6	1418	8364	218	893
8	7	1536	8048	416	1004
8	8	1681	7653	666	1090
8	9	1704	7325	971	1160
8	10	1738	6969	1293	1214
8	11	1739	6625	1636	1303
8	12	1767	6281	1952	1384
8	13	1689	5964	2347	1434
8	14	1680	5645	2675	1492
8	15	1595	5374	3031	1556
8	16	1501	5124	3375	1616
8	17	1374	4907	3719	1663
8	18	1257	4707	4036	1688
8	19	1138	4507	4355	1718
8	20	1018	4356	4626	1761
8	21	910	4214	4876	1788
8	22	820	4087	5093	1814
8	23	738	3969	5293	1841
8	24	641	3866	5493	1862
8	25	576	3780	5644	1883
8	26	496	3718	5786	1904
8	27	442	3645	5913	1922
8	28	382	3587	6031	1942
8	29	340	3526	6134	1964
8	30	312	3468	6220	1981
8	31	309	3409	6282	2003
8	32	276	3369	6355	2014
8	33	260	3327	6413	2026
8	34	235	3291	6474	2037
8	35	212	3256	6532	2048
8	36	195	3214	6591	2061
8	37	186	3183	6631	2069
8	38	178	3149	6673	2077
8	39	170	3121	6709	2088
8	40	160	3096	6744	2096
8	41	137	3077	6786	2103
8	42	122	3061	6817	2117
8	43	114	3035	6851	2124
8	44	99	3022	6879	2137
8	45	85	3011	6904	2146
8	46	75	3002	6923	2157
8	47	70	2991	6939	2167
8	48	52	2983	6965	2182
8	49	47	2975	6978	2193
8	50	40	2971	6989	2203
8	51	35	2967	6998	2209
8	52	29	2962	7009	2221
8	53	23	2960	7017	2231
8	54	16	2959	7025	2240
8	55	14	2957	7029	2252
8	56	11	2956	7033	2264
8	57	7	2955	7038	2273
8	58	5	2955	7040	2284
8	59	4	2955	7041	2293
8	60	2	2955	7043	2298
8	61	1	2955	7044	2304
8	62	0	2955	7045	2314
9	0	100	9900	0	0
9	1	218	9782	0	154
9	2	416	9584	0	295
9	3	666	9334	0	443
9	4	971	9029	0	587
9	5	1193	8707	100	758
9	6	1418	8364	218	893
9	7	1536	8048	416	1004
9	8	1681	7653	666	1090
9	9	1704	7325	971	1160
9	10	1738	6969	1293	1214
9	11	1739	6625	1636	1303
9	12	1767	6281	1952	1384
9	13	1689	5964	2347	1434
9	14	1680	5645	2675	1492
9	15	1595	5374	3031	1556
9	16	1501	5124	3375	1616
9	17	1374	4907	3719	1663
9	18	1257	4707	4036	1688
9	19	1138	4507	4355	1718
9	20	1018	4356	4626	1761
9	21	910	4214	4876	1788
9	22	820	4087	5093	1814
9	23	738	3969	5293	1841
9	24	641	3866	5493	1862
9	25	576	3780	5644	1883
9	26	496	3718	5786	1904
9	27	442	3645	5913	1922
9	28	382	3587	6031	1942
9	29	340	3526	6134	1964
9	30	312	3468	6220	1981
9	31	309	3409	6282	2003
9	32	276	3369	6355	2014
9	33	260	3327	6413	2026
9	34	235	3291	6474	2037
9	35	212	3256	6532	2048
9	36	195	3214	6591	2061
9	37	186	3183	6631	2069
9	38	178	3149	6673	2077
9	39	170	3121	6709	2088
9	40	160	3096	6744	2096
9	41	137	3077	6786	2103
9	42	122	3061	6817	2117
9	43	114	3035	6851	2124
9	44	99	3022	6879	2137
9	45	85	3011	6904	2146
9	46	75	3002	6923	2157
9	47	70	2991	6939	2167
9	48	52	2983	6965	2182
9	49	47	2975	6978	2193
9	50	40	2971	6989	2203
9	51	35	2967	6998	2209
9	52	29	2962	7009	2221
9	53	23	2960	7017	2231
9	54	16	2959	7025	2240
9	55	14	2957	7029	2252
9	56	11	2956	7033	2264
9	57	7	2955	7038	2273
9	58	5	2955	7040	2284
9	59	4	2955	7041	2293
9	60	2	2955	7043	2298
9	61	1	2955	7044	2304
9	62	0	2955	7045	2314
10	0	100	9900	0	0
10	1	218	9782	0	154
10	2	416	9584	0	295
10	3	666	9334	0	443
10	4	971	9029	0	587
10	5	1193	8707	100	758
10	6	1418	8364	218	893
10	7	1536	8048	416	1004
10	8	1681	7653	666	1090
10	9	1704	7325	971	1160
10	10	1738	6969	1293	1214
10	11	1739	6625	1636	1303
10	12	1767	6281	1952	1384
10	13	1689	5964	2347	1434
10	14	1680	5645	2675	1492
10	15	1595	5374	3031	1556
10	16	1501	5124	3375	1616
10	17	1374	4907	3719	1663
10	18	1257	4707	4036	1688
10	19	1138	4507	4355	1718
10	20	1018	4356	4626	1761
10	21	910	4214	4876	1788
10	22	820	4087	5093	1814
10	23	738	3969	5293	1841
10	24	641	3866	5493	1862
10	25	576	3780	5644	1883
10	26	496	3718	5786	1904
10	27	442	3645	5913	1922
10	28	382	3587	6031	1942
10	29	340	3526	6134	1964
10	30	312	3468	6220	1981
10	31	309	3409	6282	2003
10	32	276	3369	6355	2014
10	33	260	3327	6413	2026
10	34	235	3291	6474	2037
10	35	212	3256	6532	2048
10	36	195	3214	6591	2061
10	37	186	3183	6631	2069
10	38	178	3149	6673	2077
10	39	170	3121	6709	2088
10	40	160	3096	6744	2096
10	41	137	3077	6786	2103
10	42	122	3061	6817	2117
10	43	114	3035	6851	2124
10	44	99	3022	6879	2137
10	45	85	3011	6904	2146
10	46	75	3002	6923	2157
10	47	70	2991	6939	2167
10	48	52	2983	6965	2182
10	49	47	2975	6978	2193
10	50	40	2971	6989	2203
10	51	35	2967	6998	2209
10	52	29	2962	7009	2221
10	53	23	2960	7017	2231
10	54	16	2959	7025	2240
10	55	14	2957	7029	2252
10	56	11	2956	7033	2264
10	57	7	2955	7038	2273
10	58	5	2955	7040	2284
10	59	4	2955	7041	2293
10	60	2	2955	7043	2298
10	61	1	2955	7044	2304
10	62	0	2955	7045	2314
11	0	100	9900	0	0
11	1	202	9798	0	140
11	2	351	9649	0	258
11	3	529	9471	0	382
11	4	758	9242	0	586
11	5	933	8967	100	673
11	6	1096	8702	202	767
11	7	1245	8404	351	913
11	8	1338	8133	529	998
11	9	1420	7822	758	1114
11	10	1464	7503	1033	1187
11	11	1496	7206	1298	1270
11	12	1508	6896	1596	1376
11	13	1499	6634	1867	1454
11	14	1465	6357	2178	1505
11	15	1397	6106	2497	1568
11	16	1334	5872	2794	1636
11	17	1256	5640	3104	1691
11	18	1213	5421	3366	1757
11	19	1148	5209	3643	1798
11	20	1101	5005	3894	1860
11	21	1051	4821	4128	1892
11	22	982	4658	4360	1926
11	23	908	4513	4579	1974
11	24	843	4366	4791	2004
11	25	772	4233	4995	2020
11	26	723	4098	5179	2052
11	27	667	3991	5342	2079
11	28	626	3887	5487	2106
11	29	591	3775	5634	2126
11	30	560	3673	5767	2143
11	31	503	3595	5902	2155
11	32	457	3534	6009	2168
11	33	423	3464	6113	2181
11	34	364	3411	6225	2201
11	35	306	3367	6327	2213
11	36	270	3325	6405	2230
11	37	249	3285	6466	2242
11	38	219	3245	6536	2252
11	39	202	3209	6589	2264
11	40	184	3183	6633	2271
11	41	167	3158	6675	2278
11	42	147	3138	6715	2296
11	43	116	3129	6755	2310
11	44	92	3117	6791	2321
11	45	80	3103	6817	2330
11	46	67	3091	6842	2336
11	47	53	3085	6862	2339
11	48	47	3082	6871	2345
11	49	40	3077	6883	2352
11	50	31	3072	6897	2359
11	51	23	3068	6909	2365
11	52	20	3065	6915	2371
11	53	17	3065	6918	2379
11	54	12	3065	6923	2388
11	55	7	3065	6928	2395
11	56	5	3063	6932	2401
11	57	3	3062	6935	2405
11	58	4	3061	6935	2413
11	59	4	3061	6935	2424
11	60	6	3059	6935	2429
11	61	4	3059	6937	2434
11	62	3	3059	6938	2443
11	63	3	3058	6939	2447
11	64	3	3058	6939	2452
11	65	1	3058	6941	2458
11	66	1	3058	6941	2465
11	67	1	3058	6941	2471
11	68	0	3058	6942	2478
12	0	100	9900	0	0
12	1	202	9798	0	140
12	2	351	9649	0	258
12	3	529	9471	0	382
12	4	758	9242	0	586
12	5	933	8967	100	673
12	6	1096	8702	202	767
12	7	1245	8404	351	913
12	8	1338	8133	529	998
12	9	1420	7822	758	1114
12	10	1464	7503	1033	1187
12	11	1496	7206	1298	1270
12	12	1508	6896	1596	1376
12	13	1499	6634	1867	1454
12	14	1465	6357	2178	1505
12	15	1397	6106	2497	1568
12	16	1334	5872	2794	1636
12	17	1256	5640	3104	1691
12	18	1213	5421	3366	1757
12	19	1148	5209	3643	1798
12	20	1101	5005	3894	1860
12	21	1051	4821	4128	1892
12	22	982	4658	4360	1926
12	23	908	4513	4579	1974
12	24	843	4366	4791	2004
12	25	772	4233	4995	2020
12	26	723	4098	5179	2052
12	27	667	3991	5342	2079
12	28	626	3887	5487	2106
12	29	591	3775	5634	2126
12	30	560	3673	5767	2143
12	31	503	3595	5902	2155
12	32	457	3534	6009	2168
12	33	423	3464	6113	2181
12	34	364	3411	6225	2201
12	35	306	3367	6327	2213
12	36	270	3325	6405	2230
12	37	249	3285	6466	2242
12	38	219	3245	6536	2252
12	39	202	3209	6589	2264
12	40	184	3183	6633	2271
12	41	167	3158	6675	2278
12	42	147	3138	6715	2296
12	43	116	3129	6755	2310
12	44	92	3117	6791	2321
12	45	80	3103	6817	2330
12	46	67	3091	6842	2336
12	47	53	3085	6862	2339
12	48	47	3082	6871	2345
12	49	40	3077	6883	2352
12	50	31	3072	6897	2359
12	51	23	3068	6909	2365
12	52	20	3065	6915	2371
12	53	17	3065	6918	2379
12	54	12	3065	6923	2388
12	55	7	3065	6928	2395
12	56	5	3063	6932	2401
12	57	3	3062	6935	2405
12	58	4	3061	6935	2413
12	59	4	3061	6935	2424
12	60	6	3059	6935	2429
12	61	4	3059	6937	2434
12	62	3	3059	6938	2443
12	63	3	3058	6939	2447
12	64	3	3058	6939	2452
12	65	1	3058	6941	2458
12	66	1	3058	6941	2465
12	67	1	3058	6941	2471
12	68	0	3058	6942	2478
13	0	100	9900	0	0
13	1	202	9798	0	140
13	2	351	9649	0	258
13	3	529	9471	0	382
13	4	758	9242	0	586
13	5	933	8967	100	673
13	6	1096	8702	202	767
13	7	1245	8404	351	913
13	8	1338	8133	529	998
13	9	1420	7822	758	1114
13	10	1464	7503	1033	1187
13	11	1496	7206	1298	1270
13	12	1508	6896	1596	1376
13	13	1499	6634	1867	1454
13	14	1465	6357	2178	1505
13	15	1397	6106	2497	1568
13	16	1334	5872	2794	1636
13	17	1256	5640	3104	1691
13	18	1213	5421	3366	1757
13	19	1148	5209	3643	1798
13	20	1101	5005	3894	1860
13	21	1051	4821	4128	1892
13	22	982	4658	4360	1926
13	23	908	4513	4579	1974
13	24	843	4366	4791	2004
13	25	772	4233	4995	2020
13	26	723	4098	5179	2052
13	27	667	3991	5342	2079
13	28	626	3887	5487	2106
13	29	591	3775	5634	2126
13	30	560	3673	5767	2143
13	31	503	3595	5902	2155
13	32	457	3534	6009	2168
13	33	423	3464	6113	2181
13	34	364	3411	6225	2201
13	35	306	3367	6327	2213
13	36	270	3325	6405	2230
13	37	249	3285	6466	2242
13	38	219	3245	6536	2252
13	39	202	3209	6589	2264
13	40	184	3183	6633	2271
13	41	167	3158	6675	2278
13	42	147	3138	6715	2296
13	43	116	3129	6755	2310
13	44	92	3117	6791	2321
13	45	80	3103	6817	2330
13	46	67	3091	6842	2336
13	47	53	3085	6862	2339
13	48	47	3082	6871	2345
13	49	40	3077	6883	2352
13	50	31	3072	6897	2359
13	51	23	3068	6909	2365
13	52	20	3065	6915	2371
13	53	17	3065	6918	2379
13	54	12	3065	6923	2388
13	55	7	3065	6928	2395
13	56	5	3063	6932	2401
13	57	3	3062	6935	2405
13	58	4	3061	6935	2413
13	59	4	3061	6935	2424
13	60	6	3059	6935	2429
13	61	4	3059	6937	2434
13	62	3	3059	6938	2443
13	63	3	3058	6939	2447
13	64	3	3058	6939	2452
13	65	1	3058	6941	2458
13	66	1	3058	6941	2465
13	67	1	3058	6941	2471
13	68	0	3058	6942	2478
14	0	100	9900	0	0
14	1	202	9798	0	140
14	2	351	9649	0	258
14	3	529	9471	0	382
14	4	758	9242	0	586
